transaction_id,account_id,transaction_date,transaction_type,amount,channel,is_fraud
11141,1619,2021-04-25 12:03:33,Credit,1831.59,Online,0
11142,2509,2020-05-29 00:00:00,Online Transfer,1834.05,Branch,1
11143,6453,2021-12-07 19:11:03,Online Transfer,3322.14,UPI,1
11144,6146,2018-10-19 11:13:52,UPI,2750.15,UPI,0
11145,1747,2021-02-02 09:07:54,ATM Withdrawal,1213.31,Online,0
11146,2739,2018-08-11 18:47:03,Online Transfer,11478.91,ATM,1
11147,1513,2020-03-14 00:00:00,Debit,5131.68,Branch,0
11148,2577,2019-10-20 11:26:36,Online Transfer,3479.34,POS,0
11149,2232,2023-08-15 02:38:30,Online Transfer,8260.88,ATM,0
11150,1467,2018-11-02 14:30:01,Online Transfer,5313.8,ATM,0
11151,556,2021-08-27 01:17:07,Online Transfer,9770.67,UPI,0
11152,1791,2019-01-15 14:46:54,ATM Withdrawal,2713.15,POS,0
11153,711,2021-12-17 04:04:29,UPI,5092.92,ATM,0
11154,5831,2021-11-04 20:05:58,ATM Withdrawal,3258.68,Online,0
11155,6475,2023-09-28 21:31:38,UPI,6057.99,POS,1
11156,4411,2024-05-19 06:02:10,Credit,2162.89,Online,0
11157,6843,2023-01-14 07:22:15,POS,164.41,Branch,1
11158,9,2018-03-07 19:44:07,Credit,2990.23,ATM,0
11159,6234,2025-08-31 22:56:53,Online Transfer,2721.28,ATM,0
11160,6292,2024-06-20 00:00:00,POS,7005.57,UPI,0
11161,6823,2023-01-04 00:39:50,Online Transfer,1668.58,UPI,0
11162,3475,2019-02-27 13:20:00,Credit,1219.97,Online,0
11163,1546,2021-01-22 22:33:49,ATM Withdrawal,3828.78,POS,0
11164,6958,2025-10-25 00:00:00,Online Transfer,8634.17,UPI,1
11165,3916,2025-07-06 14:10:36,Debit,2031.52,POS,0
11166,1897,2020-07-16 06:50:19,POS,5882.99,Branch,0
11167,4959,2018-04-21 10:37:14,Debit,8751.52,UPI,0
11168,520,2020-09-07 07:36:14,Credit,855.04,Online,1
11169,1997,2024-05-02 18:57:47,Debit,8796.46,Branch,0
11170,4659,2025-09-29 13:36:39,Online Transfer,10.3,POS,0
11171,1788,2023-02-22 05:55:04,Online Transfer,38.54,ATM,0
11172,2882,2025-03-25 14:41:34,Credit,1894.67,ATM,0
11173,345,2020-07-08 00:00:00,ATM Withdrawal,8942.18,UPI,0
11174,3428,2021-05-04 04:01:59,Online Transfer,5776.79,UPI,0
11175,2157,2024-05-24 00:00:00,POS,8154.71,UPI,0
11176,4380,2024-05-12 14:32:49,UPI,1509.49,POS,0
11177,630,2020-07-14 00:00:00,Debit,5424.48,Branch,0
11178,4610,2023-04-01 10:09:15,Debit,1688.08,Branch,0
11179,2885,2020-05-06 05:02:41,Credit,2541.73,POS,0
11180,243,2022-07-01 03:31:00,Debit,6601.8,ATM,0
11181,4535,2024-10-20 17:36:21,Debit,8717.51,Branch,0
11182,101,2022-03-16 04:02:16,Online Transfer,2076.64,Online,0
11183,3131,2022-01-20 15:39:27,POS,123.9,POS,0
11184,634,2022-04-29 05:55:53,POS,9356.72,Branch,0
11185,5096,2021-10-31 00:00:00,Credit,7500.86,POS,0
11186,491,2019-05-15 07:18:54,Debit,2439.31,Online,0
11187,169,2024-11-12 00:00:00,Debit,2878.67,POS,0
11188,5443,2025-10-18 11:30:29,Debit,17955.93,Branch,0
11189,2830,2020-02-03 20:26:33,Credit,6937.8,Online,0
11190,927,2021-03-17 11:58:52,Online Transfer,1341.31,Online,1
11191,5264,2018-05-07 00:00:00,UPI,7547.73,ATM,0
11192,4172,2019-01-04 15:00:16,Debit,17269.32,Branch,0
11193,4790,2022-03-16 00:00:00,Online Transfer,5896.06,POS,0
11194,5817,2022-06-13 17:36:28,ATM Withdrawal,10228.26,Online,0
11195,3003,2023-08-25 02:17:39,POS,3907.3,POS,0
11196,4369,2023-09-12 15:09:00,Online Transfer,9103.08,Branch,0
11197,6190,2021-08-09 00:00:00,POS,5441.15,Online,0
11198,3619,2023-03-06 06:58:00,ATM Withdrawal,8503.41,POS,1
11199,3815,2019-11-08 08:38:55,UPI,8499.19,UPI,0
11200,3230,2020-08-02 00:00:00,POS,151.41,POS,0
11201,2444,2021-04-09 00:00:00,Credit,4595.43,POS,0
11202,5653,2020-12-26 22:09:15,Credit,3070.14,POS,0
11203,1278,2018-01-04 00:00:00,Credit,5803.18,UPI,0
11204,729,2024-03-19 12:54:24,Online Transfer,4365.15,ATM,0
11205,3725,2020-07-31 07:13:17,POS,5372.49,UPI,1
11206,1372,2022-01-01 02:54:46,ATM Withdrawal,399.43,UPI,1
11207,5108,2023-01-11 00:00:00,Credit,853.68,Branch,0
11208,2025,2023-04-12 07:57:50,Credit,3443.69,Branch,0
11209,5173,2022-11-06 14:15:30,ATM Withdrawal,5910.04,ATM,0
11210,6678,2020-12-05 07:25:45,Debit,921.83,Branch,0
11211,4538,2018-08-31 00:00:00,POS,2951.91,Online,1
11212,317,2022-12-21 05:16:00,UPI,2068.37,UPI,0
11213,2173,2020-09-30 00:00:00,Debit,6362.37,POS,0
11214,4245,2025-01-04 12:35:59,Debit,417.64,UPI,0
11215,6128,2024-08-16 07:28:02,ATM Withdrawal,575.73,UPI,0
11216,4859,2022-08-31 15:30:12,UPI,450.22,Branch,1
11217,5243,2023-03-12 04:57:21,Credit,10721.74,Branch,1
11218,1775,2020-08-31 03:45:56,POS,6003.12,Branch,0
11219,6227,2022-08-23 10:48:06,Credit,665.46,UPI,1
11220,4249,2022-12-04 08:09:59,POS,7230.33,ATM,0
11221,6310,2024-09-29 08:58:45,Credit,9498.87,ATM,0
11222,2372,2024-12-16 04:54:20,UPI,4721.75,Online,0
11223,465,2018-12-30 16:34:58,Debit,2528.46,UPI,0
11224,384,2024-01-30 11:38:12,Online Transfer,9321.75,ATM,0
11225,1042,2024-08-08 22:03:25,UPI,2525.9,Branch,0
11226,75,2021-10-28 06:18:42,POS,5808.21,ATM,0
11227,3589,2025-02-10 16:26:23,Credit,9054.58,Online,0
11228,6461,2019-10-31 18:50:24,POS,7305.07,Online,1
11229,6144,2025-09-25 00:00:00,POS,12525.73,UPI,1
11230,6943,2019-12-11 00:10:22,Debit,204.16,UPI,0
11231,6108,2022-07-19 08:52:25,POS,6512.7,ATM,0
11232,5385,2021-02-01 00:51:36,Debit,2307.24,ATM,0
11233,1489,2021-02-08 00:00:00,UPI,1664.44,Online,0
11234,2923,2024-02-29 00:00:00,POS,1803.0,POS,0
11235,3730,2023-08-28 00:07:03,ATM Withdrawal,4202.75,ATM,0
11236,2132,2019-04-12 00:00:00,POS,6925.35,POS,0
11237,5327,2024-05-18 09:58:02,POS,521.59,Online,0
11238,5492,2019-06-25 14:33:02,POS,1025.93,Branch,0
11239,6631,2018-03-27 00:00:00,Online Transfer,2718.01,UPI,0
11240,5238,2018-06-10 01:09:10,Debit,4034.54,UPI,0
11241,3907,2020-02-02 10:56:51,Credit,4224.91,Online,0
11242,6358,2020-10-17 06:25:00,UPI,1412.08,ATM,0
11243,2511,2024-10-10 16:59:08,ATM Withdrawal,9539.72,ATM,0
11244,1456,2020-06-16 00:00:00,Online Transfer,7723.85,ATM,1
11245,2608,2022-03-08 03:12:09,Debit,9502.64,UPI,0
11246,4654,2025-09-09 00:00:00,ATM Withdrawal,2330.48,POS,0
11247,6911,2025-07-21 00:00:00,Debit,4246.2,POS,0
11248,2595,2019-09-07 08:34:00,Credit,5239.52,UPI,0
11249,804,2019-10-07 05:41:13,ATM Withdrawal,2337.37,UPI,0
11250,33,2022-08-09 06:51:59,Credit,3579.62,Online,0
11251,2931,2023-07-27 00:00:00,Credit,5868.01,ATM,0
11252,5066,2022-10-04 11:45:37,ATM Withdrawal,3148.9,Branch,0
11253,3716,2021-08-16 00:00:00,POS,1625.46,ATM,0
11254,6111,2024-05-26 08:46:42,ATM Withdrawal,7702.9,POS,0
11255,4243,2022-02-26 23:45:00,UPI,4623.16,ATM,0
11256,4897,2019-01-05 06:00:57,POS,1142.64,POS,0
11257,1558,2021-01-11 00:00:00,Online Transfer,4377.37,Branch,0
11258,5487,2021-08-10 00:00:00,POS,1102.84,POS,1
11259,6731,2019-05-02 03:57:25,Online Transfer,1940.83,Online,0
11260,5297,2024-02-08 23:20:37,Credit,7918.64,POS,0
11261,2180,2020-06-06 03:11:00,POS,1022.7,Branch,1
11262,55,2020-09-10 00:00:00,UPI,5554.66,Branch,0
11263,131,2022-12-04 08:12:27,Credit,6470.65,POS,0
11264,4512,2021-11-07 19:54:12,Debit,9748.17,Online,0
11265,1901,2025-01-24 16:22:29,UPI,4305.6,ATM,0
11266,4724,2020-02-21 00:00:00,POS,3957.71,ATM,0
11267,4195,2020-01-02 15:42:00,Debit,1824.75,Branch,0
11268,1342,2018-03-12 09:35:41,Credit,1575.99,Online,0
11269,6558,2024-05-25 00:00:00,Debit,4847.54,Branch,0
11270,4484,2022-03-02 20:08:00,ATM Withdrawal,611.91,Online,0
11271,533,2022-10-29 17:17:32,UPI,4680.61,UPI,0
11272,5475,2023-06-27 22:49:11,UPI,2586.56,POS,0
11273,3717,2022-12-02 01:02:11,ATM Withdrawal,6563.93,Branch,1
11274,697,2021-11-21 01:22:52,ATM Withdrawal,250.36,POS,0
11275,963,2018-12-27 05:02:27,Online Transfer,6824.4,UPI,1
11276,3715,2021-04-02 20:02:27,Debit,1813.69,POS,1
11277,3084,2025-10-20 02:25:50,ATM Withdrawal,835.64,UPI,0
11278,1513,2024-08-06 13:15:04,ATM Withdrawal,7838.68,UPI,0
11279,3725,2024-05-02 00:00:00,Debit,3984.46,ATM,1
11280,2021,2023-01-27 17:07:48,Credit,8650.17,POS,0
11281,5501,2024-11-06 21:31:51,Debit,4649.86,POS,0
11282,6363,2018-05-16 00:00:00,ATM Withdrawal,12399.26,POS,0
11283,2248,2021-11-14 01:11:02,Debit,9303.97,Online,1
11284,5232,2018-08-17 12:43:05,Online Transfer,5806.89,Online,0
11285,4131,2025-10-19 12:26:00,POS,11098.23,UPI,0
11286,2538,2024-08-01 08:18:25,Debit,1659.66,UPI,0
11287,2399,2018-04-30 11:38:49,Debit,276.54,UPI,0
11288,5960,2024-03-12 11:13:01,Debit,6066.22,Branch,0
11289,5995,2019-01-09 00:00:00,Credit,8596.89,POS,0
11290,3802,2023-10-29 00:00:00,Credit,4593.27,Online,0
11291,5727,2020-06-17 10:44:39,ATM Withdrawal,6267.78,ATM,0
11292,3133,2024-09-28 04:57:45,Online Transfer,1786.7,Branch,0
11293,3138,2019-04-30 19:17:02,ATM Withdrawal,419.26,Online,0
11294,4829,2024-07-30 04:58:33,Credit,10216.34,POS,0
11295,5624,2019-07-14 13:07:59,Debit,5606.49,POS,0
11296,1995,2020-06-10 03:47:05,Online Transfer,4295.06,POS,0
11297,4398,2022-06-27 01:23:11,UPI,11934.36,ATM,0
11298,5131,2024-08-17 14:33:46,Credit,8108.75,UPI,0
11299,4919,2025-02-14 00:00:00,Online Transfer,2388.34,Online,0
11300,565,2018-11-10 00:00:00,Credit,5346.88,UPI,0
11301,1135,2023-06-27 17:55:51,ATM Withdrawal,9692.56,ATM,0
11302,3375,2024-03-16 12:18:13,Debit,3011.74,Branch,0
11303,6914,2022-02-18 14:26:00,UPI,8170.75,POS,0
11304,481,2020-07-05 12:55:50,POS,4694.36,Branch,0
11305,871,2023-08-28 10:10:51,Credit,2323.8,Branch,1
11306,2758,2021-12-02 07:39:42,UPI,3660.18,POS,0
11307,1856,2020-10-11 12:22:26,Online Transfer,3091.4,Branch,0
11308,4074,2018-05-29 13:56:32,Credit,7141.41,POS,0
11309,1942,2022-10-30 05:52:02,ATM Withdrawal,11391.33,UPI,0
11310,643,2022-09-13 20:02:37,UPI,2399.28,UPI,0
11311,6419,2019-11-07 01:47:02,UPI,7248.0,UPI,0
11312,965,2018-12-06 04:55:23,Online Transfer,1144.95,Branch,0
11313,4295,2023-02-19 00:00:00,ATM Withdrawal,5570.64,POS,0
11314,2212,2020-03-14 05:03:18,ATM Withdrawal,2322.4,Branch,0
11315,148,2018-04-30 00:00:00,UPI,8279.5,ATM,1
11316,846,2023-07-03 17:56:08,Credit,13961.64,Branch,0
11317,5404,2018-10-12 21:33:39,ATM Withdrawal,1077.33,UPI,0
11318,1013,2019-10-04 02:59:33,Online Transfer,6172.04,Branch,0
11319,5054,2023-04-15 00:00:00,Online Transfer,8301.21,Branch,0
11320,1348,2021-05-18 04:53:32,Debit,6456.95,UPI,0
11321,1314,2024-09-09 06:02:23,POS,1354.32,UPI,1
11322,6959,2023-08-09 01:43:53,ATM Withdrawal,905.42,Online,0
11323,1737,2019-08-21 15:37:51,UPI,4632.4,UPI,0
11324,4452,2023-07-17 00:00:00,ATM Withdrawal,3649.3,POS,0
11325,3625,2019-10-06 20:53:42,Debit,2638.9,UPI,0
11326,4187,2024-09-10 03:10:57,Debit,9477.07,UPI,0
11327,5771,2022-02-13 20:08:13,Credit,3743.01,ATM,0
11328,2191,2024-08-07 08:10:45,Credit,1936.74,Branch,0
11329,3081,2025-05-24 02:37:57,POS,1595.85,Branch,0
11330,342,2019-04-08 14:27:12,UPI,825.92,Branch,0
11331,2461,2025-08-10 23:00:52,POS,3232.4,Online,0
11332,836,2022-04-18 04:14:40,POS,11405.92,ATM,0
11333,2790,2025-03-25 02:40:23,Online Transfer,10710.51,Online,0
11334,5945,2021-01-08 03:01:24,UPI,9448.68,UPI,0
11335,344,2024-05-17 13:34:16,Online Transfer,6900.7,Branch,0
11336,3354,2020-05-10 12:50:00,ATM Withdrawal,2596.18,UPI,1
11337,1958,2019-12-06 00:00:00,UPI,4353.95,UPI,0
11338,6247,2024-01-03 07:04:25,POS,4981.29,Branch,0
11339,4470,2023-11-26 07:52:56,POS,725.57,Branch,0
11340,2165,2021-06-15 17:22:57,Debit,4380.22,Branch,0
11341,4833,2025-04-22 08:43:00,ATM Withdrawal,6694.22,POS,0
11342,4472,2021-11-06 00:00:00,Online Transfer,2041.37,Online,0
11343,6904,2019-11-15 00:00:00,POS,7320.61,UPI,0
11344,3387,2022-07-09 14:14:28,Debit,4923.73,ATM,0
11345,1601,2020-01-12 20:26:28,UPI,1471.92,POS,0
11346,2964,2024-10-19 17:08:00,Online Transfer,5461.81,Online,0
11347,5810,2021-05-09 14:46:21,ATM Withdrawal,12344.68,Online,0
11348,3637,2020-08-18 10:41:19,Online Transfer,2907.36,Branch,0
11349,3829,2022-06-07 17:19:26,UPI,1953.84,ATM,0
11350,2762,2019-06-18 00:00:00,ATM Withdrawal,8557.83,POS,0
11351,255,2024-01-23 00:00:00,Online Transfer,2809.05,POS,0
11352,2224,2019-01-01 00:00:00,Online Transfer,6434.58,Branch,0
11353,445,2022-06-19 00:00:00,POS,2988.43,Branch,1
11354,5052,2024-09-19 14:20:51,ATM Withdrawal,8616.89,ATM,0
11355,6697,2024-09-15 21:06:41,Online Transfer,9151.28,Online,1
11356,327,2022-03-14 00:00:00,POS,6504.49,Online,1
11357,5247,2022-04-05 00:00:00,Debit,5226.56,UPI,0
11358,4740,2019-06-21 15:44:45,ATM Withdrawal,3774.01,Online,0
11359,6089,2020-09-22 00:00:00,UPI,893.55,UPI,0
11360,6652,2025-05-28 00:00:00,UPI,1523.35,POS,0
11361,3061,2018-12-31 17:02:10,POS,10200.94,ATM,1
11362,1731,2022-09-24 18:27:50,POS,2150.74,Branch,0
11363,3129,2025-09-11 18:34:00,Credit,976.06,Branch,0
11364,3186,2021-10-25 17:34:32,Online Transfer,1943.0,Branch,0
11365,6872,2021-10-12 00:00:00,Credit,18065.46,Branch,0
11366,145,2022-09-02 22:49:25,Debit,7330.42,Branch,0
11367,4282,2024-11-24 07:53:04,ATM Withdrawal,1038.63,Branch,0
11368,5354,2024-09-22 00:00:00,Online Transfer,6406.61,Branch,0
11369,3053,2025-08-07 22:39:56,Credit,7213.64,POS,0
11370,6476,2021-06-18 13:34:00,Debit,4333.55,ATM,0
11371,5507,2019-12-20 22:05:16,Online Transfer,9767.61,POS,0
11372,4298,2022-08-05 03:40:03,ATM Withdrawal,10620.46,Online,0
11373,6716,2025-07-24 22:30:06,POS,2327.34,POS,0
11374,4685,2018-09-15 00:00:00,UPI,4594.35,Online,1
11375,32,2021-05-02 14:25:36,Credit,1682.88,POS,0
11376,281,2021-07-09 22:45:33,Debit,12305.16,Branch,0
11377,3635,2021-04-09 00:00:00,ATM Withdrawal,3756.19,Online,0
11378,5945,2020-03-31 00:00:00,Debit,494.13,Branch,0
11379,2668,2022-07-01 09:21:23,Credit,14398.6,Online,0
11380,4121,2019-05-11 02:33:30,ATM Withdrawal,2449.52,POS,0
11381,5202,2020-03-26 00:00:00,UPI,4189.13,UPI,1
11382,3950,2023-09-15 00:00:00,ATM Withdrawal,7589.71,POS,0
11383,1334,2021-08-01 21:25:55,POS,51.1,Online,0
11384,2534,2019-09-30 16:30:04,Credit,3936.21,ATM,0
11385,2780,2019-05-08 03:00:06,Debit,3382.15,ATM,0
11386,6120,2024-08-10 00:00:00,Debit,1315.52,Online,0
11387,5393,2019-03-26 03:40:29,ATM Withdrawal,573.71,UPI,0
11388,6510,2019-03-15 00:00:00,POS,1051.5,UPI,1
11389,1606,2018-09-16 04:31:56,Debit,8935.19,UPI,0
11390,4760,2021-01-20 14:17:27,Online Transfer,2472.04,POS,0
11391,4678,2025-10-29 11:40:53,POS,534.6,Online,0
11392,5303,2020-02-07 09:26:22,POS,5391.35,POS,0
11393,1414,2022-08-12 00:00:00,POS,351.35,POS,0
11394,1417,2018-01-13 00:02:10,Debit,4201.48,UPI,1
11395,417,2022-02-04 22:44:08,UPI,6989.0,UPI,0
11396,2846,2023-07-01 00:00:00,POS,3517.94,POS,0
11397,5190,2022-01-02 20:26:48,ATM Withdrawal,7988.57,POS,0
11398,1978,2024-04-08 01:53:37,Credit,6303.51,Branch,0
11399,5459,2018-06-14 02:06:43,Debit,7262.87,ATM,0
11400,5604,2022-10-04 00:00:00,Debit,1039.96,Branch,0
11401,65,2023-04-19 00:00:00,Online Transfer,3660.93,Online,0
11402,3483,2024-12-21 00:00:00,ATM Withdrawal,3184.27,UPI,0
11403,6832,2019-01-30 00:00:00,Online Transfer,9166.0,Branch,1
11404,5176,2018-01-07 02:38:49,ATM Withdrawal,297.18,ATM,0
11405,190,2018-02-15 00:00:00,ATM Withdrawal,782.32,POS,0
11406,2144,2020-08-21 05:59:35,Debit,735.97,Online,0
11407,1079,2020-07-10 18:12:41,POS,16341.2,Online,0
11408,1291,2023-12-18 00:00:00,POS,3702.19,Branch,1
11409,4173,2024-10-04 13:37:28,Debit,7272.22,UPI,0
11410,3512,2018-05-01 01:42:24,Online Transfer,7128.29,Branch,0
11411,5642,2023-02-04 17:23:37,UPI,6709.63,Online,0
11412,5786,2020-01-21 00:00:00,ATM Withdrawal,2654.73,Online,0
11413,3658,2020-08-04 16:55:11,Credit,9210.18,ATM,0
11414,6073,2021-07-18 00:00:00,UPI,6098.48,ATM,0
11415,6253,2025-08-06 11:06:00,Credit,8435.16,Branch,0
11416,4991,2024-03-07 17:31:37,UPI,767.02,POS,1
11417,2937,2023-10-17 18:36:39,Credit,1055.56,POS,0
11418,889,2024-09-17 21:07:06,POS,1853.86,ATM,0
11419,2896,2025-09-01 00:00:00,POS,640.81,POS,0
11420,175,2019-07-15 19:38:14,ATM Withdrawal,4910.56,ATM,0
11421,2869,2024-12-01 00:00:00,Online Transfer,8951.99,UPI,0
11422,1320,2019-09-25 14:52:58,Debit,11942.87,POS,1
11423,1869,2023-08-01 04:22:00,Online Transfer,10122.13,Online,1
11424,668,2022-01-27 00:00:00,ATM Withdrawal,1016.1,POS,1
11425,5216,2018-11-21 08:19:04,POS,5723.63,Online,0
11426,1481,2019-08-07 03:29:38,POS,9004.98,UPI,0
11427,1300,2021-08-25 12:38:46,Online Transfer,8805.57,POS,0
11428,2185,2024-01-04 17:20:54,POS,7721.0,ATM,0
11429,5452,2020-06-23 14:53:15,ATM Withdrawal,5075.19,ATM,0
11430,1577,2023-07-15 00:00:00,Debit,5040.33,Online,0
11431,3072,2024-07-30 14:05:47,UPI,4918.02,Branch,0
11432,4163,2024-05-31 00:47:02,Debit,597.77,Online,0
11433,894,2020-12-01 01:08:34,UPI,4535.35,Branch,0
11434,1170,2019-06-03 16:33:21,Online Transfer,7685.29,ATM,0
11435,3268,2024-02-20 14:08:46,Credit,8494.28,ATM,1
11436,2385,2022-12-31 22:15:24,POS,10696.0,POS,0
11437,3958,2025-05-11 00:00:00,Debit,2945.56,POS,0
11438,6248,2018-07-11 23:47:46,Debit,2027.09,UPI,0
11439,134,2022-08-14 00:00:00,Debit,2435.87,ATM,1
11440,5215,2022-04-01 00:00:00,ATM Withdrawal,8749.17,Branch,0
11441,3772,2024-12-28 00:00:00,UPI,2190.27,ATM,0
11442,3663,2022-10-20 00:00:00,POS,495.02,Branch,0
11443,2583,2024-10-10 23:53:27,Online Transfer,11786.56,UPI,1
11444,602,2025-10-28 06:01:25,Online Transfer,693.68,Branch,0
11445,4617,2024-10-07 23:11:03,ATM Withdrawal,420.16,ATM,0
11446,6348,2023-12-23 13:39:40,Credit,3984.52,POS,0
11447,6130,2021-02-10 16:27:00,POS,7455.76,ATM,0
11448,6884,2021-09-28 05:22:01,UPI,4357.08,Branch,0
11449,2403,2022-08-27 08:41:26,UPI,1563.24,POS,0
11450,1429,2021-10-10 09:47:00,Credit,5016.88,Branch,0
11451,3761,2025-02-23 17:30:20,UPI,11608.43,Branch,0
11452,4495,2024-07-21 00:18:34,Online Transfer,9346.53,Branch,0
11453,4648,2023-02-02 18:14:09,Credit,3060.14,UPI,0
11454,1235,2019-12-25 05:46:56,Credit,1978.49,POS,0
11455,6121,2019-03-08 17:13:42,Credit,4012.39,POS,0
11456,6872,2024-01-20 00:00:00,ATM Withdrawal,9588.17,POS,0
11457,2694,2023-08-15 12:46:41,Online Transfer,16677.3,ATM,0
11458,2728,2022-11-29 19:11:56,POS,1089.15,Branch,0
11459,4546,2021-09-21 23:45:06,Credit,10531.73,Online,1
11460,6366,2018-04-20 18:35:58,UPI,10755.14,UPI,0
11461,1123,2024-04-13 00:00:00,Credit,1872.77,ATM,1
11462,1358,2021-10-13 00:00:00,Online Transfer,5065.33,UPI,0
11463,5764,2024-02-27 00:00:00,Debit,4265.4,Branch,0
11464,1689,2019-09-23 15:59:11,Debit,8312.02,Online,0
11465,1235,2022-01-17 13:26:20,POS,5320.53,ATM,0
11466,6101,2018-02-10 15:50:40,POS,9132.37,ATM,1
11467,2876,2023-04-22 00:00:00,Credit,5.7,ATM,0
11468,2,2020-10-08 15:36:46,POS,6808.03,ATM,0
11469,470,2025-10-27 00:00:00,Online Transfer,6580.24,ATM,0
11470,760,2020-05-21 00:00:00,Credit,942.22,UPI,0
11471,2749,2018-08-03 03:52:46,POS,13170.8,Branch,0
11472,1535,2020-09-29 21:45:10,Online Transfer,3700.87,Branch,0
11473,2947,2025-01-27 00:00:00,Debit,1628.37,ATM,0
11474,3935,2019-11-17 00:00:00,Credit,3158.92,POS,1
11475,6692,2018-03-27 00:00:00,POS,1158.13,Branch,0
11476,405,2018-11-30 17:41:06,Credit,2187.44,Branch,0
11477,6726,2018-05-21 06:53:28,ATM Withdrawal,776.36,Online,1
11478,332,2020-08-12 19:31:31,Debit,4397.08,ATM,0
11479,4174,2021-07-13 12:53:19,ATM Withdrawal,7055.08,UPI,0
11480,490,2024-03-17 00:34:33,POS,5026.5,Branch,0
11481,6117,2021-12-11 15:04:29,UPI,8099.2,UPI,0
11482,1482,2023-11-21 13:28:31,POS,7209.86,ATM,1
11483,6378,2023-06-10 00:00:00,UPI,2979.67,UPI,0
11484,1752,2024-12-16 23:07:00,ATM Withdrawal,3305.0,POS,1
11485,1811,2020-10-08 00:00:00,ATM Withdrawal,4951.76,Online,0
11486,1254,2020-02-25 09:55:21,Credit,13246.9,POS,0
11487,4596,2020-05-05 01:32:54,POS,1428.2,UPI,0
11488,6645,2025-09-22 12:50:29,Credit,1699.57,Online,0
11489,1647,2019-07-15 06:05:39,ATM Withdrawal,2690.02,Online,0
11490,3361,2018-10-03 08:50:29,ATM Withdrawal,15706.21,Online,0
11491,2893,2025-07-26 18:45:53,POS,9991.2,UPI,0
11492,2708,2025-08-10 06:03:22,UPI,2260.32,POS,0
11493,637,2020-11-13 18:49:39,Credit,7420.22,POS,1
11494,6131,2023-08-06 11:10:02,ATM Withdrawal,8241.89,Online,0
11495,1326,2021-11-03 00:00:00,Debit,2959.32,ATM,0
11496,14,2023-12-23 11:37:00,UPI,9862.81,POS,0
11497,4694,2019-05-14 02:22:36,POS,4919.52,ATM,1
11498,1101,2022-08-22 21:20:40,UPI,8865.53,ATM,0
11499,1309,2024-02-19 03:31:00,ATM Withdrawal,6540.26,Online,0
11500,657,2021-11-02 17:04:54,Debit,123.56,UPI,0
11501,399,2024-02-16 15:41:08,POS,4881.15,POS,0
11502,5015,2023-09-26 05:58:00,POS,672.76,POS,1
11503,3523,2020-12-29 02:16:00,ATM Withdrawal,4103.04,POS,0
11504,5280,2024-01-02 14:39:44,Credit,6721.89,UPI,0
11505,1648,2019-12-17 00:39:16,POS,3232.13,UPI,0
11506,5735,2024-09-25 22:22:32,ATM Withdrawal,12978.82,ATM,0
11507,3137,2022-06-07 08:15:12,POS,3973.22,Branch,0
11508,2379,2023-04-09 00:00:00,Credit,1174.22,Branch,0
11509,3295,2022-11-20 22:13:09,ATM Withdrawal,1518.52,Branch,0
11510,2229,2023-11-02 10:51:41,Credit,4124.97,POS,0
11511,6628,2020-09-21 16:47:57,UPI,3282.77,ATM,1
11512,5770,2019-04-24 02:03:06,Credit,2526.38,UPI,0
11513,6745,2022-07-24 13:10:41,POS,2608.97,UPI,0
11514,4156,2020-03-27 00:00:00,ATM Withdrawal,963.63,POS,0
11515,681,2019-05-05 06:14:54,ATM Withdrawal,8091.69,ATM,0
11516,570,2022-06-02 00:00:00,Online Transfer,9336.01,UPI,0
11517,4542,2025-03-07 15:39:32,Online Transfer,16036.73,Branch,0
11518,6714,2022-01-20 00:00:00,Credit,10140.05,UPI,0
11519,1286,2022-10-18 15:03:22,Online Transfer,7600.41,UPI,0
11520,5922,2022-08-20 21:14:49,UPI,1900.58,Online,0
11521,2183,2022-06-20 15:14:53,Online Transfer,1707.98,ATM,1
11522,3248,2025-06-09 00:00:00,UPI,2389.02,Online,0
11523,3552,2022-04-23 04:23:11,POS,1484.24,POS,0
11524,3864,2025-05-07 19:35:38,Credit,944.51,ATM,0
11525,3480,2025-08-10 04:43:57,Credit,394.63,UPI,1
11526,293,2021-09-19 00:00:00,POS,3791.41,Branch,0
11527,3601,2022-03-13 06:54:55,POS,7360.95,UPI,0
11528,1876,2020-02-22 02:23:20,POS,1599.04,ATM,0
11529,1341,2025-02-22 00:00:00,ATM Withdrawal,13719.29,Online,0
11530,4444,2023-05-14 09:11:19,Credit,4894.52,Branch,1
11531,6720,2024-07-18 15:12:51,ATM Withdrawal,6560.53,Branch,0
11532,3639,2023-04-16 00:33:54,Debit,3375.3,Online,0
11533,6036,2018-04-03 19:39:00,Debit,3933.19,Online,1
11534,408,2024-04-15 00:00:00,Online Transfer,15355.26,UPI,0
11535,3183,2022-06-28 01:56:35,POS,582.64,UPI,0
11536,6937,2019-03-15 14:11:27,Debit,6999.84,ATM,0
11537,3832,2018-05-03 07:48:31,UPI,11897.08,ATM,0
11538,1873,2023-11-20 10:34:36,ATM Withdrawal,8905.76,ATM,0
11539,1457,2021-11-15 00:00:00,POS,5639.02,Online,0
11540,1460,2023-05-09 00:00:00,Credit,4730.92,Branch,0
11541,465,2018-01-12 00:00:00,ATM Withdrawal,2743.98,UPI,1
11542,6900,2025-02-15 22:51:57,Debit,6605.69,POS,0
