account_id,customer_id,branch_id,account_type,opening_date,balance,status,account_age_days
5067,2950,177,Credit Card,2024-03-24,104.64,Active,592
5068,2881,122,Loan,2014-01-28,309.93,Closed,4300
5069,3995,8,Credit Card,2013-09-26,47.63,Closed,4424
5070,4040,139,Credit Card,2017-11-30,18.63,Active,2898
5071,1173,23,Loan,2016-10-20,52.15,Active,3304
5072,3859,168,Loan,2025-06-05,221.08,Suspended,154
5073,2698,100,Savings,2015-12-12,164.7,Active,3617
5074,3102,105,Current,2020-05-09,27.9,Suspended,2007
5075,3170,51,Loan,2018-04-05,12.15,Closed,2772
5076,540,41,Credit Card,2021-05-07,51.76,Active,1644
5077,3179,173,Credit Card,2012-08-12,744.51,Active,4834
5078,148,6,Current,2013-09-14,82.04,Suspended,4436
5079,106,113,Credit Card,2012-02-09,73.69,Suspended,5019
5080,3154,44,Savings,2013-09-27,100.21,Suspended,4423
5081,2049,84,Savings,2021-04-28,73.49,Suspended,1653
5082,319,182,Credit Card,2014-10-02,120.05,Suspended,4053
5083,3154,15,Credit Card,2020-07-15,29.99,Active,1940
5084,98,165,Credit Card,2024-05-01,72.4,Suspended,554
5085,3112,184,Loan,2022-07-25,215.54,Active,1200
5086,1129,151,Current,2021-11-11,73.56,Closed,1456
5087,1679,131,Savings,2015-03-02,69.7,Closed,3902
5088,3119,174,Savings,2022-03-15,53.16,Suspended,1332
5089,1168,44,Current,2022-06-28,140.43,Suspended,1227
5090,3200,159,Savings,2020-04-16,101.12,Closed,2030
5091,1090,23,Loan,2012-07-24,49.97,Suspended,4853
5092,580,37,Credit Card,2023-08-19,21.25,Active,810
5093,388,147,Credit Card,2017-10-27,207.1,Suspended,2932
5094,1295,129,Credit Card,2016-06-22,82.57,Active,3424
5095,32,27,Current,2018-04-01,141.55,Active,2776
5096,2165,161,Savings,2019-10-08,137.78,Active,2221
5097,2162,10,Credit Card,2016-03-16,162.43,Active,3522
5098,645,61,Savings,2025-01-06,126.16,Active,304
5099,3967,168,Credit Card,2022-11-07,229.07,Suspended,1095
5100,2450,174,Savings,2012-08-30,65.86,Active,4816
5101,2406,150,Current,2023-06-27,49.06,Closed,863
5102,2067,83,Loan,2019-06-09,49.61,Active,2342
5103,3143,32,Credit Card,2012-06-19,33.01,Active,4888
5104,1153,180,Current,2023-05-04,59.93,Closed,917
5105,1936,121,Loan,2013-04-24,255.75,Suspended,4579
5106,3451,30,Savings,2016-12-09,13.2,Active,3254
5107,3438,135,Current,2025-03-26,48.02,Suspended,225
5108,1939,195,Loan,2019-08-10,59.05,Active,2280
5109,3183,76,Credit Card,2022-11-17,61.87,Suspended,1085
5110,566,114,Savings,2015-04-28,35.07,Suspended,3845
5111,800,75,Loan,2017-06-20,79.37,Suspended,3061
5112,1207,35,Loan,2019-05-28,100.38,Closed,2354
5113,2465,127,Current,2024-10-01,5.29,Closed,401
5114,95,65,Loan,2012-09-09,176.71,Closed,4806
5115,260,197,Loan,2016-05-02,39.55,Active,3475
5116,930,95,Current,2020-03-30,91.19,Suspended,2047
5117,2539,19,Savings,2015-04-09,68.31,Active,3864
5118,2312,134,Loan,2016-03-18,46.01,Active,3520
5119,3654,200,Savings,2023-08-28,46.22,Closed,801
5120,203,96,Current,2016-05-08,25.27,Active,3469
5121,233,166,Savings,2021-02-11,42.9,Suspended,1729
5122,1265,72,Loan,2018-10-17,24.8,Closed,2577
5123,3784,73,Credit Card,2020-11-19,597.02,Active,1813
5124,991,130,Current,2013-06-03,157.78,Closed,4539
5125,3029,50,Loan,2018-06-28,179.98,Closed,2688
5126,197,123,Current,2012-10-14,526.06,Suspended,4771
5127,1389,94,Credit Card,2017-06-20,65.89,Active,3061
5128,2377,148,Credit Card,2017-11-01,29.04,Closed,2927
5129,2758,8,Current,2022-11-19,40.6,Suspended,1083
5130,775,51,Credit Card,2015-07-13,174.54,Active,3769
5131,1474,133,Current,2015-12-25,291.22,Closed,3604
5132,2221,4,Savings,2013-02-20,185.82,Active,4642
5133,2618,199,Loan,2020-11-05,101.35,Closed,1827
5134,2825,87,Credit Card,2023-02-14,121.79,Closed,996
5135,3983,177,Savings,2024-10-21,51.37,Closed,381
5136,352,70,Loan,2012-03-25,74.64,Active,4974
5137,3985,138,Credit Card,2013-12-22,86.9,Suspended,4337
5138,423,146,Loan,2013-12-29,523.9,Closed,4330
5139,676,39,Loan,2019-01-11,41.31,Closed,2491
5140,3795,138,Savings,2015-02-12,53.63,Active,3920
5141,2999,66,Credit Card,2017-04-02,65.31,Suspended,3140
5142,1418,78,Current,2012-09-17,198.17,Suspended,4798
5143,911,87,Loan,2016-02-13,84.12,Suspended,3554
5144,2150,22,Savings,2012-11-16,38.18,Active,4738
5145,1118,199,Current,2012-06-04,48.59,Closed,4903
5146,690,162,Current,2022-01-26,162.02,Suspended,1380
5147,2292,124,Loan,2023-06-20,38.97,Active,870
5148,2319,13,Loan,2015-05-15,126.28,Active,3828
5149,3836,16,Loan,2019-09-30,93.92,Closed,2229
5150,132,120,Current,2022-08-24,70.9,Closed,1170
5151,1741,154,Credit Card,2021-06-28,144.51,Active,1592
5152,218,16,Loan,2018-02-01,126.42,Suspended,2835
5153,257,153,Savings,2024-12-03,36.6,Suspended,338
5154,3623,49,Credit Card,2017-04-30,36.91,Active,3112
5155,3238,52,Credit Card,2023-03-24,94.14,Active,958
5156,577,92,Savings,2017-09-06,101.23,Active,2983
5157,1912,105,Loan,2016-04-24,52.13,Suspended,3483
5158,797,198,Savings,2020-01-23,123.83,Closed,2114
5159,2708,44,Current,2023-03-10,65.51,Active,972
5160,840,45,Credit Card,2014-09-27,80.51,Suspended,4058
5161,2355,18,Current,2020-10-02,19.76,Suspended,1861
5162,1319,61,Credit Card,2014-12-18,34.42,Active,3976
5163,2379,195,Loan,2013-09-30,273.55,Suspended,4420
5164,1745,124,Loan,2021-10-15,348.41,Active,1483
5165,3736,185,Credit Card,2024-10-13,37.3,Suspended,389
5166,781,68,Credit Card,2012-03-17,12.73,Suspended,4982
5167,3008,123,Savings,2015-09-01,191.33,Suspended,3719
5168,2279,197,Credit Card,2018-08-01,23.83,Suspended,2654
5169,731,145,Current,2012-09-18,185.17,Suspended,4797
5170,844,9,Savings,2013-11-29,11.91,Active,4360
5171,3046,118,Loan,2020-03-09,219.01,Active,2068
5172,2734,35,Loan,2020-02-25,59.66,Active,2081
5173,1070,184,Credit Card,2018-11-16,47.46,Suspended,2547
5174,592,63,Current,2021-01-15,400.63,Suspended,1756
5175,425,153,Current,2025-08-20,26.81,Closed,78
5176,244,40,Current,2019-03-29,112.06,Suspended,2414
5177,995,153,Current,2014-10-26,321.92,Closed,4029
5178,1608,89,Credit Card,2024-11-30,316.61,Suspended,341
5179,2879,160,Loan,2012-01-25,5.05,Suspended,5034
5180,2214,177,Loan,2018-04-16,160.56,Suspended,2761
5181,1601,56,Credit Card,2014-09-17,130.5,Active,4068
5182,679,31,Savings,2018-04-26,19.78,Closed,2751
5183,68,200,Credit Card,2012-10-04,89.94,Closed,4781
5184,1374,59,Current,2016-01-16,72.54,Active,3582
5185,691,169,Credit Card,2020-12-15,42.25,Suspended,1787
5186,4024,77,Savings,2013-02-19,124.4,Suspended,4643
5187,3947,4,Savings,2017-09-25,243.75,Closed,2964
5188,2443,2,Credit Card,2023-08-17,128.67,Closed,812
5189,800,34,Credit Card,2021-09-28,155.82,Suspended,1500
5190,3593,32,Loan,2013-10-28,134.81,Closed,4392
5191,1316,156,Current,2021-10-20,9.09,Closed,1478
5192,348,6,Current,2018-10-30,5.51,Closed,2564
5193,2749,140,Credit Card,2012-07-15,16.93,Active,4862
5194,1923,32,Current,2012-02-07,173.64,Suspended,5021
5195,640,87,Savings,2012-10-20,70.95,Suspended,4765
5196,573,53,Savings,2013-01-13,35.76,Suspended,4680
5197,1128,70,Savings,2015-09-15,511.93,Active,3705
5198,2269,146,Current,2019-01-31,327.22,Closed,2471
5199,62,51,Current,2016-02-20,376.85,Suspended,3547
5200,1436,141,Current,2024-01-31,326.09,Active,645
5201,3981,66,Credit Card,2012-01-17,52.3,Active,5042
5202,2941,15,Credit Card,2021-06-22,170.74,Closed,1598
5203,3302,193,Savings,2023-06-08,177.12,Closed,882
5204,3581,113,Current,2025-10-18,59.82,Closed,19
5205,1635,148,Credit Card,2013-09-01,17.92,Suspended,4449
5206,2533,169,Savings,2025-10-25,84.93,Closed,12
5207,3687,153,Current,2022-11-27,144.8,Closed,1075
5208,2501,171,Savings,2013-06-10,78.92,Active,4532
5209,2887,154,Savings,2019-10-26,516.09,Closed,2203
5210,2793,172,Current,2018-03-14,30.86,Closed,2794
5211,302,80,Loan,2024-10-18,50.3,Closed,384
5212,468,115,Loan,2023-12-01,123.42,Active,706
5213,641,160,Current,2013-06-17,49.82,Suspended,4525
5214,1398,138,Savings,2025-10-29,16.55,Suspended,8
5215,2805,157,Credit Card,2020-03-29,47.08,Suspended,2048
5216,1398,127,Savings,2018-06-06,63.0,Active,2710
5217,1795,84,Loan,2018-01-10,67.15,Active,2857
5218,3121,45,Current,2023-02-02,26.07,Closed,1008
5219,2559,111,Loan,2024-12-16,61.42,Suspended,325
5220,1364,178,Loan,2025-01-08,255.14,Active,302
5221,3381,141,Current,2025-10-24,57.69,Closed,13
5222,2326,100,Savings,2025-07-15,171.61,Active,114
5223,2820,82,Savings,2025-06-24,61.58,Active,135
5224,3662,153,Credit Card,2014-02-08,313.43,Closed,4289
5225,1486,133,Savings,2012-03-08,229.68,Suspended,4991
5226,2453,30,Current,2020-02-05,32.72,Suspended,2101
5227,1756,109,Credit Card,2017-11-25,59.2,Active,2903
5228,3909,169,Current,2017-08-24,50.31,Suspended,2996
5229,1283,31,Current,2022-05-20,34.09,Suspended,1266
5230,1218,183,Credit Card,2021-07-27,46.21,Suspended,1563
5231,3933,52,Current,2022-01-07,251.97,Active,1399
5232,1874,128,Savings,2013-04-02,103.67,Active,4601
5233,2434,80,Loan,2014-02-10,29.8,Closed,4287
5234,3119,105,Loan,2021-08-25,206.61,Active,1534
5235,3189,75,Loan,2024-10-23,755.84,Closed,379
5236,3982,72,Savings,2022-07-04,69.83,Active,1221
5237,3305,4,Savings,2022-05-04,79.06,Closed,1282
5238,3320,193,Credit Card,2017-10-23,31.17,Closed,2936
5239,440,98,Current,2019-09-06,395.76,Closed,2253
5240,235,175,Current,2017-10-16,37.01,Closed,2943
5241,2261,72,Credit Card,2023-08-24,277.86,Closed,805
5242,272,79,Savings,2024-04-27,28.0,Closed,558
5243,669,58,Credit Card,2012-02-21,258.11,Closed,5007
5244,1853,187,Loan,2016-07-06,40.17,Suspended,3410
5245,1204,82,Loan,2012-07-05,74.99,Active,4872
5246,687,116,Loan,2022-07-06,124.45,Suspended,1219
5247,4022,28,Loan,2024-07-29,25.19,Suspended,465
5248,782,50,Savings,2012-08-13,106.32,Active,4833
5249,3243,18,Loan,2015-03-11,242.01,Closed,3893
5250,3886,46,Credit Card,2012-07-28,19.66,Active,4849
5251,2488,11,Loan,2023-06-30,27.97,Closed,860
5252,1578,76,Loan,2023-02-21,32.68,Active,989
5253,699,33,Current,2013-05-28,117.79,Suspended,4545
5254,823,13,Loan,2013-08-12,154.64,Active,4469
5255,2482,97,Loan,2016-04-29,50.81,Closed,3478
5256,138,125,Current,2017-03-15,324.81,Active,3158
5257,555,110,Current,2014-06-14,81.06,Suspended,4163
5258,2345,122,Loan,2025-06-08,261.54,Active,151
5259,2341,77,Current,2025-05-01,33.84,Suspended,189
5260,44,153,Savings,2017-05-01,28.65,Suspended,3111
5261,2743,161,Loan,2015-07-24,462.45,Suspended,3758
5262,3031,65,Loan,2012-12-07,35.42,Suspended,4717
5263,3509,69,Credit Card,2015-01-02,200.13,Closed,3961
5264,1252,130,Savings,2023-01-06,10.57,Suspended,1035
5265,3612,29,Savings,2015-12-12,140.06,Active,3617
5266,687,1,Current,2018-03-13,22.22,Closed,2795
5267,3756,137,Savings,2015-06-26,181.72,Closed,3786
5268,2881,94,Credit Card,2024-07-26,13.81,Active,468
5269,1760,72,Credit Card,2024-05-01,146.95,Suspended,554
5270,4016,193,Loan,2025-08-13,222.36,Closed,85
5271,3631,186,Savings,2018-01-22,87.06,Suspended,2845
5272,75,150,Savings,2012-02-05,180.56,Closed,5023
5273,1609,3,Credit Card,2014-04-01,179.81,Suspended,4237
5274,114,39,Current,2020-02-05,123.04,Suspended,2101
5275,1164,191,Loan,2013-06-12,70.25,Closed,4530
5276,909,49,Current,2023-07-26,284.22,Closed,834
5277,196,189,Savings,2020-07-01,216.3,Active,1954
5278,3100,134,Current,2018-06-17,317.92,Closed,2699
5279,223,129,Current,2024-01-20,19.33,Suspended,656
5280,1154,2,Savings,2012-05-10,25.09,Closed,4928
5281,1715,104,Current,2016-08-17,45.75,Active,3368
5282,3454,73,Credit Card,2015-01-03,405.67,Suspended,3960
5283,3966,31,Savings,2023-06-13,345.01,Closed,877
5284,694,13,Credit Card,2024-03-10,161.21,Suspended,606
5285,1617,72,Loan,2025-06-20,220.71,Active,139
5286,1982,121,Current,2020-11-09,53.14,Closed,1823
5287,159,33,Loan,2021-02-04,38.56,Active,1736
5288,1449,77,Credit Card,2020-03-20,28.86,Suspended,2057
5289,1117,138,Savings,2023-04-18,32.81,Closed,933
5290,3044,138,Loan,2017-04-19,177.64,Closed,3123
5291,1128,15,Loan,2025-03-03,33.6,Active,248
5292,3465,74,Current,2019-05-17,96.48,Closed,2365
5293,1309,194,Current,2019-08-16,22.72,Suspended,2274
5294,1572,192,Loan,2016-05-20,221.11,Suspended,3457
5295,1395,96,Savings,2014-08-25,65.35,Active,4091
5296,819,115,Credit Card,2024-05-29,161.54,Suspended,526
5297,1776,196,Current,2014-03-14,211.64,Active,4255
5298,1297,178,Loan,2012-05-02,135.18,Closed,4936
5299,1922,88,Savings,2019-01-22,42.42,Closed,2480
5300,989,195,Loan,2019-10-05,24.14,Suspended,2224
5301,3467,79,Loan,2014-01-27,57.37,Closed,4301
5302,1018,188,Loan,2018-06-20,198.65,Closed,2696
5303,2313,72,Credit Card,2016-05-06,296.87,Closed,3471
5304,640,67,Credit Card,2025-04-19,310.37,Suspended,201
5305,2024,97,Credit Card,2022-06-02,199.31,Active,1253
5306,1653,48,Savings,2021-08-19,88.52,Suspended,1540
5307,1158,6,Current,2016-07-06,14.97,Suspended,3410
5308,2146,78,Savings,2016-05-26,133.17,Closed,3451
5309,1947,62,Loan,2013-09-02,257.44,Active,4448
5310,618,40,Savings,2020-12-08,257.74,Active,1794
5311,3068,125,Credit Card,2017-06-15,124.08,Active,3066
5312,2986,74,Credit Card,2020-01-07,64.54,Suspended,2130
5313,1530,179,Loan,2012-01-03,84.2,Suspended,5056
5314,2517,83,Loan,2020-09-04,66.73,Closed,1889
5315,1026,152,Loan,2017-02-21,481.15,Active,3180
5316,3709,28,Savings,2016-12-19,140.05,Closed,3244
5317,1177,6,Current,2024-09-01,211.03,Closed,431
5318,3215,166,Credit Card,2012-06-27,49.63,Suspended,4880
5319,2441,180,Credit Card,2014-08-30,78.52,Closed,4086
5320,1461,113,Current,2017-03-26,156.07,Active,3147
5321,2658,174,Credit Card,2014-04-15,68.95,Suspended,4223
5322,2697,143,Current,2020-04-07,47.35,Closed,2039
5323,3699,158,Loan,2019-04-05,72.9,Suspended,2407
5324,128,196,Credit Card,2017-04-27,302.67,Active,3115
5325,824,70,Credit Card,2017-06-18,119.7,Suspended,3063
5326,1924,89,Current,2021-10-23,161.4,Active,1475
5327,25,46,Credit Card,2013-04-12,171.9,Suspended,4591
5328,3586,148,Current,2021-02-03,128.86,Active,1737
5329,2668,34,Loan,2021-09-13,42.54,Closed,1515
5330,2413,5,Credit Card,2015-09-27,59.64,Active,3693
5331,2360,125,Savings,2020-08-08,45.92,Closed,1916
5332,3041,91,Credit Card,2020-04-03,145.9,Suspended,2043
5333,1199,142,Credit Card,2022-12-01,54.24,Closed,1071
5334,3533,131,Credit Card,2015-11-12,119.0,Closed,3647
5335,1384,123,Current,2013-12-12,92.39,Suspended,4347
5336,327,190,Credit Card,2024-08-02,287.41,Suspended,461
5337,2436,194,Credit Card,2021-05-30,35.67,Active,1621
5338,1400,40,Loan,2013-04-06,89.47,Closed,4597
5339,1206,151,Loan,2015-08-14,165.82,Closed,3737
5340,385,143,Loan,2013-07-01,36.81,Suspended,4511
5341,3182,126,Credit Card,2023-12-25,176.76,Closed,682
5342,249,52,Current,2017-11-09,196.96,Closed,2919
5343,1812,37,Loan,2014-11-30,66.06,Active,3994
5344,3861,38,Loan,2016-09-05,101.53,Active,3349
5345,3172,31,Current,2025-09-03,182.97,Closed,64
5346,2054,53,Credit Card,2022-08-10,259.95,Closed,1184
5347,3222,51,Credit Card,2017-06-10,57.05,Active,3071
5348,2526,173,Credit Card,2012-11-01,26.97,Active,4753
5349,3799,8,Savings,2020-09-20,156.56,Suspended,1873
5350,261,68,Current,2016-10-09,47.31,Suspended,3315
5351,2843,136,Savings,2020-01-26,241.58,Closed,2111
5352,1512,125,Credit Card,2023-03-03,75.0,Closed,979
5353,2242,111,Savings,2012-08-25,41.41,Suspended,4821
5354,652,177,Current,2016-12-22,22.67,Closed,3241
5355,3465,114,Loan,2022-05-09,63.39,Suspended,1277
5356,2283,96,Loan,2021-12-23,193.15,Suspended,1414
5357,2198,107,Savings,2013-11-29,52.66,Suspended,4360
5358,753,167,Current,2023-06-02,47.54,Active,888
5359,3348,147,Savings,2012-06-09,50.27,Active,4898
5360,4026,11,Credit Card,2012-03-09,95.73,Closed,4990
5361,611,32,Loan,2025-04-21,200.09,Suspended,199
5362,2096,196,Credit Card,2024-11-20,60.52,Closed,351
5363,1316,28,Loan,2016-09-28,86.54,Suspended,3326
5364,3861,163,Credit Card,2017-09-17,42.99,Suspended,2972
5365,1134,110,Savings,2012-07-07,37.83,Active,4870
5366,291,101,Credit Card,2013-12-26,115.69,Suspended,4333
5367,978,30,Current,2020-03-31,67.92,Suspended,2046
5368,1677,22,Savings,2018-05-27,42.46,Active,2720
5369,1682,179,Current,2020-07-20,33.76,Suspended,1935
5370,1516,66,Savings,2022-11-22,99.05,Suspended,1080
5371,2626,149,Loan,2021-02-11,115.86,Active,1729
5372,3270,76,Savings,2016-01-12,71.03,Active,3586
5373,1508,69,Credit Card,2020-03-19,57.58,Suspended,2058
5374,2291,179,Loan,2017-09-02,15.85,Active,2987
5375,3560,26,Credit Card,2020-09-18,111.82,Active,1875
5376,2847,159,Credit Card,2020-11-29,10.39,Suspended,1803
5377,1837,181,Savings,2018-12-06,107.03,Closed,2527
5378,4022,57,Current,2013-06-19,124.86,Active,4523
5379,3360,69,Loan,2013-06-02,142.69,Active,4540
5380,2861,193,Savings,2023-12-11,84.32,Active,696
5381,2076,100,Loan,2016-07-01,18.72,Suspended,3415
5382,1054,107,Loan,2023-07-20,70.96,Active,840
5383,1084,198,Loan,2015-11-08,104.15,Suspended,3651
5384,1460,150,Credit Card,2025-06-05,190.91,Active,154
5385,1636,80,Current,2014-11-05,124.51,Closed,4019
5386,1839,174,Current,2019-05-27,114.48,Closed,2355
5387,1892,82,Credit Card,2014-05-02,102.3,Closed,4206
5388,2050,82,Current,2017-05-28,375.41,Active,3084
5389,1626,197,Savings,2023-11-26,31.33,Active,711
5390,3612,63,Loan,2012-01-11,28.63,Active,5048
5391,1655,90,Current,2017-10-19,104.28,Active,2940
5392,2862,195,Savings,2015-09-06,307.4,Active,3714
5393,1265,178,Loan,2015-02-20,40.32,Active,3912
5394,199,95,Loan,2018-03-12,126.88,Closed,2796
5395,1780,22,Savings,2024-04-10,39.26,Closed,575
5396,2469,70,Current,2021-09-01,67.85,Closed,1527
5397,1146,9,Savings,2018-08-31,22.7,Closed,2624
5398,3413,129,Current,2013-08-05,115.68,Active,4476
5399,3043,84,Loan,2018-02-04,38.0,Active,2832
5400,1646,145,Credit Card,2021-11-10,181.68,Closed,1457
5401,153,103,Savings,2020-07-18,241.55,Active,1937
5402,1151,85,Current,2013-04-14,113.61,Active,4589
5403,1136,8,Loan,2023-09-27,28.93,Closed,771
5404,3219,16,Credit Card,2018-12-23,47.86,Suspended,2510
5405,2670,160,Savings,2021-11-15,34.6,Closed,1452
5406,3340,55,Savings,2025-07-12,142.9,Active,117
5407,962,55,Loan,2016-07-19,37.26,Suspended,3397
5408,2968,156,Current,2021-12-12,105.41,Closed,1425
5409,3649,127,Credit Card,2017-08-16,69.79,Closed,3004
5410,1181,164,Loan,2020-07-03,347.03,Suspended,1952
5411,607,30,Credit Card,2013-11-24,29.84,Closed,4365
5412,2235,34,Current,2020-01-25,28.92,Closed,2112
5413,1829,27,Current,2019-12-25,49.12,Closed,2143
5414,2858,80,Loan,2013-03-08,18.65,Closed,4626
5415,3026,145,Current,2020-07-19,52.85,Active,1936
5416,3867,100,Loan,2018-05-05,56.92,Closed,2742
5417,2919,2,Savings,2025-08-26,254.27,Closed,72
5418,2206,18,Current,2022-01-04,104.44,Suspended,1402
5419,2631,175,Current,2014-07-20,254.29,Suspended,4127
5420,2511,191,Credit Card,2021-05-15,63.99,Closed,1636
5421,2596,47,Loan,2022-05-23,86.6,Closed,1263
5422,539,131,Current,2017-02-11,129.22,Closed,3190
5423,1041,197,Loan,2022-05-21,116.61,Closed,1265
5424,1876,12,Savings,2021-01-18,897.01,Closed,1753
5425,2513,168,Loan,2017-12-10,30.44,Suspended,2888
5426,2425,114,Credit Card,2018-06-27,59.35,Closed,2689
5427,1582,113,Credit Card,2022-06-17,18.33,Suspended,1238
5428,1694,115,Credit Card,2017-09-10,67.93,Active,2979
5429,1637,132,Savings,2024-03-29,216.24,Suspended,587
5430,3018,18,Loan,2017-08-19,71.57,Suspended,3001
5431,1879,122,Savings,2014-09-11,37.86,Closed,4074
5432,3897,23,Credit Card,2020-09-12,69.64,Active,1881
5433,2497,106,Current,2024-10-16,60.45,Closed,386
5434,1848,181,Loan,2014-04-11,270.2,Closed,4227
5435,2406,47,Loan,2018-05-24,84.05,Active,2723
5436,472,93,Credit Card,2014-03-11,24.94,Suspended,4258
5437,2485,125,Current,2016-09-02,227.99,Closed,3352
5438,2044,59,Loan,2012-12-17,46.05,Active,4707
5439,2832,123,Current,2017-08-05,15.07,Active,3015
5440,627,77,Current,2019-02-20,9.04,Closed,2451
5441,1604,130,Savings,2014-05-11,82.69,Active,4197
5442,285,173,Credit Card,2012-06-04,621.76,Suspended,4903
5443,3942,109,Credit Card,2012-11-15,362.5,Closed,4739
5444,3984,155,Credit Card,2016-10-26,23.17,Active,3298
5445,534,134,Savings,2023-04-08,15.85,Suspended,943
5446,50,128,Credit Card,2022-09-24,894.48,Closed,1139
5447,371,199,Credit Card,2017-05-08,136.97,Active,3104
5448,2821,181,Current,2014-04-30,341.41,Closed,4208
5449,1916,198,Loan,2021-04-16,61.12,Closed,1665
5450,876,196,Current,2017-06-22,180.31,Suspended,3059
5451,3333,174,Savings,2022-04-09,115.8,Suspended,1307
5452,2529,19,Savings,2023-05-21,6.59,Active,900
5453,3707,143,Savings,2020-02-18,45.29,Suspended,2088
5454,1391,106,Loan,2017-03-27,191.86,Active,3146
5455,3713,46,Credit Card,2013-06-12,14.89,Closed,4530
5456,1389,151,Loan,2018-02-10,150.4,Active,2826
5457,3421,155,Savings,2022-07-06,103.41,Closed,1219
5458,2499,14,Credit Card,2012-10-24,24.92,Suspended,4761
5459,57,61,Loan,2016-12-28,36.56,Closed,3235
5460,1130,6,Loan,2013-02-02,50.24,Closed,4660
5461,1588,164,Credit Card,2012-12-18,70.68,Active,4706
5462,2359,36,Current,2012-10-05,35.44,Closed,4780
5463,951,174,Savings,2018-05-22,21.17,Active,2725
5464,3794,44,Loan,2018-01-19,239.03,Active,2848
5465,3343,57,Credit Card,2013-07-03,132.25,Suspended,4509
5466,760,110,Current,2021-07-07,23.19,Active,1583
5467,614,138,Loan,2014-10-29,128.68,Closed,4026
5468,1098,168,Current,2023-01-10,136.86,Active,1031
5469,2270,126,Savings,2013-02-06,41.89,Suspended,4656
5470,3357,124,Current,2012-08-06,43.35,Suspended,4840
5471,2622,31,Savings,2015-12-16,105.62,Active,3613
5472,758,78,Loan,2019-12-05,302.62,Closed,2163
5473,104,93,Loan,2019-12-14,14.14,Active,2154
5474,1544,174,Credit Card,2025-09-02,358.96,Suspended,65
5475,520,139,Savings,2018-02-02,131.79,Active,2834
5476,1103,7,Credit Card,2021-09-17,253.07,Suspended,1511
5477,2688,59,Current,2019-03-09,1402.24,Suspended,2434
5478,3423,81,Credit Card,2021-05-02,50.33,Closed,1649
5479,3841,199,Credit Card,2016-11-16,69.84,Active,3277
5480,3847,8,Savings,2013-09-12,221.42,Suspended,4438
5481,2708,199,Current,2016-02-25,132.66,Suspended,3542
5482,1860,105,Loan,2021-08-01,104.6,Active,1558
5483,2215,37,Credit Card,2025-09-20,483.47,Active,47
5484,1087,182,Credit Card,2022-12-19,54.06,Closed,1053
5485,940,8,Credit Card,2025-08-16,51.88,Closed,82
5486,1919,132,Credit Card,2025-03-27,67.23,Suspended,224
5487,1937,99,Current,2025-08-19,37.01,Active,79
5488,2275,174,Savings,2025-09-01,162.55,Closed,66
5489,417,25,Savings,2021-08-11,286.12,Closed,1548
5490,3580,164,Savings,2018-04-13,171.14,Suspended,2764
5491,2782,155,Current,2014-01-05,184.32,Closed,4323
5492,564,122,Credit Card,2015-11-01,321.58,Suspended,3658
5493,1429,87,Loan,2020-08-19,171.77,Suspended,1905
5494,1274,56,Savings,2013-11-17,38.12,Closed,4372
5495,2253,163,Current,2023-08-04,84.67,Active,825
5496,2749,162,Current,2023-09-19,92.84,Active,779
5497,445,52,Credit Card,2015-10-24,39.85,Suspended,3666
5498,1088,156,Credit Card,2020-09-12,115.13,Suspended,1881
5499,226,200,Current,2025-06-12,57.94,Closed,147
5500,1757,63,Credit Card,2012-05-26,135.24,Suspended,4912
5501,3252,77,Current,2023-08-17,164.6,Active,812
5502,697,163,Credit Card,2015-12-10,126.61,Closed,3619
5503,677,8,Credit Card,2020-02-14,41.01,Closed,2092
5504,3381,101,Credit Card,2014-07-29,51.9,Active,4118
5505,209,22,Current,2025-04-23,60.12,Active,197
5506,2060,186,Loan,2019-09-30,11.82,Closed,2229
5507,39,143,Current,2017-11-09,785.32,Closed,2919
5508,3193,69,Savings,2018-12-28,177.59,Suspended,2505
5509,2440,27,Loan,2020-03-04,28.65,Closed,2073
5510,1742,153,Savings,2019-11-15,10.87,Suspended,2183
5511,197,87,Savings,2019-07-28,88.31,Suspended,2293
5512,2053,184,Savings,2023-10-14,377.9,Suspended,754
5513,474,186,Savings,2021-08-12,265.91,Suspended,1547
5514,1950,190,Loan,2019-05-12,105.24,Closed,2370
5515,3331,162,Credit Card,2016-12-21,350.46,Suspended,3242
5516,2135,90,Current,2013-05-17,14.67,Active,4556
5517,1871,141,Loan,2013-10-29,391.94,Closed,4391
5518,2120,145,Credit Card,2014-11-23,163.83,Active,4001
5519,913,36,Current,2019-01-31,228.23,Closed,2471
5520,1695,84,Current,2024-01-07,49.74,Active,669
5521,1064,44,Savings,2023-04-09,594.76,Active,942
5522,2660,56,Savings,2015-12-02,248.29,Suspended,3627
5523,3299,90,Savings,2018-01-08,19.47,Suspended,2859
5524,1813,52,Savings,2025-05-05,167.44,Closed,185
5525,1616,120,Credit Card,2021-12-27,144.19,Suspended,1410
5526,1835,127,Credit Card,2020-08-09,26.02,Active,1915
5527,3536,116,Savings,2016-12-24,263.26,Closed,3239
5528,3394,110,Savings,2014-09-01,155.69,Active,4084
5529,1517,165,Savings,2024-07-10,81.55,Closed,484
5530,3683,166,Credit Card,2016-07-31,254.12,Active,3385
5531,579,87,Current,2015-01-16,151.28,Closed,3947
5532,668,193,Current,2020-01-16,17.21,Suspended,2121
5533,204,3,Savings,2024-02-08,40.04,Active,637
