fraud_id,transaction_id,fraud_type,detection_method,report_date,resolution_status,loss_amount
1175,2818,Chargeback Fraud,Customer Complaint,20-11-2019,Resolved,9947.15
1176,2819,Identity Thetf,Manual Review,05-03-2023,Resolved,1839.59
1177,2822,Card Cloning,AI Alert,16-01-2020,Resolved,4400.31
1178,2826,Phishing,Customer Complaint,28-07-2020,Resolved,13163.1
1179,2828,Chargeback Fraud,Customer Complaint,10-09-2024,Investigating,8267.43
1180,2829,Phishing,Customer Complaint,02-10-2020,Resolved,10169.86
1181,11024,Account Takeover,AI Alert,28-12-2022,Investigating,1603.59
1182,2835,Chargeback Fraud,Manual Review,17-01-2022,Investigating,766.67
1183,2837,Identity Theft,Manual Review,"Apr 25, 2023",Investigating,3773.13
1184,11031,Phishing,Manual Review,29-08-2021,Closed,385.81
1185,2839,Smishing,AI Alert,06-10-2020,Resolved,5207.88
1186,2841,Smishing,Manual Review,14-07-2021,Investigating,889.07
1187,11036,Card Cloning,AI Alert,21-08-2023,Investigating,4790.58
1188,11038,Smishing,AI Alert,28-02-2021,Resolved,10776.54
1189,2852,Card Cloning,AI Alert,21-04-2024,Resolved,15733.97
1190,11044,Account Takeover,AI Alert,04-06-2024,Investigating,3139.01
1191,2854,Identity Theft,Customer Complaint,"May 04, 2024",investigating,9371.74
1192,2855,Identity Theft,Manual Review,05-06-2022,Investigating,11972.18
1193,2858,Chargeback Fraud,Customer Complaint,15-04-2019,Investigating,8225.88
1194,2860,Smishing,Customer Complaint,"Aug 23, 2022",Investigating,12256.56
1195,11054,Phishing,AI Alert,22-08-2020,Resolved,1175.08
1196,2868,Vishing,AI Alert,15-05-2024,Closed,192.29
1197,11061,Account aTkeover,Customer Complaint,15-03-2021,resolved,1521.5
1198,11060,Phishing,AI Alert,26-12-2022,Resolved,5185.12
1199,11063,Account Takeover,Customer Complaint,13-11-2022,Closed,4397.33
1200,2878,Card Cloning,Customer Complaint,09-12-2019,Closed,8674.07
1201,11072,Identity Theft,Manual Review,"Nov 01, 2022",Closed,6146.2
1202,11073,Card Cloning,Customer Complaint,20-03-2023,Resolved,3266.57
1203,2881,Chargeback Fraud,Customer Complaint,27-12-2023,Resolved,8716.92
1204,2882,Account Takeover,Customer Complaint,24-05-2025,Resolved,1191.05
1205,2884,Vishnig,AI Alert,28-03-2025,Investigating,82.82
1206,2886,Card Cloning,AI Alert,"Jul 24, 2020",Investigating,3892.77
1207,11085,Chargeback Fraud,AI Alert,28-09-2019,Investigating,15093.79
1208,11086,Chargeback Fraud,Manual Review,13-11-2023,Investigating,12952.31
1209,11089,Phishing,Customer Complaint,03-01-2025,Closed,13553.14
1210,11092,Smishing,Manual Review,09-12-2019,Closed,1295.28
1211,11094,Phishing,Customer Complaint,10-07-2019, Investigating,24055.69
1212,2905,Vishing,Customer Complaint,30-06-2025,Closed,7857.89
1213,11097,Card Cloning,Manual Review,19-09-2025,Resolved,1899.12
1214,11099,Smishing,Customer Complaint,11-10-2020,Closed,1725.23
1215,11102,Identity Theft,Customer Complaint,21-05-2020,Resolved,1292.01
1216,2911,Smishing,Manual Review,29-01-2023,Resolved,15592.71
1217,11103,Card Cloning,Customer Complaint,"Aug 10, 2025",Resolved,4852.53
1218,2913,Identity Theft,Manual Review,05-03-2020,Resolved,35693.61
1219,11105,Chargeback Fraud,AI Alert,28-12-2019,Closed,6512.09
1220,11110,Phishing,Manual Review,09-06-2020,Closed,584.65
1221,11112,Phishing,Manual Review,"Jul 25, 2022",Resolved,19411.44
1222,11114,Smishing,AI Alert,25-06-2020,Resolved,6520.21
1223,11117,Smishing,AI Alert,28-12-2023,Resolved,3639.59
1224,11118,Smishing,Customer Complaint,17-02-2019,Investigating,19160.77
1225,2927,Vishign,Manual Review,06-04-2021,Investigating,9520.05
1226,2928,Phishing,Manual Review,20-10-2022,Investigating,3608.72
1227,2929,aCrd Cloning,Customer Complaint,18-07-2022,Investigating,914.71
1228,11120,Chargeback Fraud,Customer Complaint,19-06-2020,Resolved,11181.74
1229,11119,Card Colning,AI Alert,03-11-2023,Investigating,13417.18
1230,11121,Chargeback Fraud,Manual Review,03-12-2022,Resolved,27132.36
1231,2935,Account Takeover,AI Alert,02-06-2025,Closed,2564.45
1232,2936,Phishing,AI Alert,30-10-2025,Resolved,7042.13
1233,11130,Vishing,AI Alert,26-05-2024,Investigating,12136.19
1234,2938,Card Cloning,Manual Review,"Feb 02, 2020",Resolved,25191.58
1235,11136,Card Cloning,Manual Review,27-02-2024,Resolved,6790.14
1236,2945,Account Takeover,Customer Complaint,22-08-2019,Resolved,19408.69
1237,11138,Phishing,AI Alert,08-12-2019,Resolved,3795.64
1238,11137,Identity Theft,Manual Review,13-05-2025,Resolved,37168.82
1239,11140,Pihshing,AI Alert,23-08-2023,Closed,23417.33
1240,11142,Account Takeover,Customer Complaint,01-07-2025,Investigating,804.24
1241,2951,Account Takeover,Customer Complaint,18-01-2019,Investigating,2112
1242,2952,Vishing,Manual Review,15-06-2020,Investigating,9434.45
1243,11147,Chargeback Fraud,Customer Complaint,01-03-2023,Investigating,10273.29
1244,11148,Card Cloning,AI Alert,"Jul 04, 2019",Investigating,3307.34
1245,2958,Vishing,AI Alert,"Feb 01, 2025",Resolved,11031.16
1246,11153,Phishing,Manual Review,05-12-2021,Closed,10461.64
1247,11156,Identity Theft,AI Alert,08-06-2023,Resolved,805.7
1248,2965,Account Takeover,Customer Complaint,"May 30, 2025",Investigating,582.78
1249,11159,Card Cloning,AI Alert,04-12-2023,closed,2118.03
1250,2971,Vishing,Manual Review,09-05-2021,Investigating,"4,306.24"
1251,11167,Card Cloning,Customer Complaint,25-07-2024,Investigating,4925.36
1252,2975,Phishing,Customer Complaint,06-01-2023,Resolved,6857.32
1253,2977,Chargeback Fraud,Customer Complaint,27-04-2025,Resolved,13347.96
1254,11171,Vishing,Customer Complaint,19-05-2023,Resolved,18466.79
1255,2989,Charegback Fraud,Customer Complaint,"Dec 24, 2023",Investigating,1554.07
1256,2991,Identity Theft,AI Alert,28-12-2021,Resolved,9149.93
1257,2993,Vishing,Manual Review,25-09-2019,Investigating,37.87
1258,11186,Idnetity Theft,Manual Review,22-02-2020,Resolved,8319.64
1259,2997,Chargeback Fraud,Manual Review,03-06-2020,Resolved,11336.35
1260,11190,Account Takeover,Customer Complaint,"Feb 27, 2022",INVESTIGATING,2027.23
1261,2999,Chargeback Fraud,Manual Review,03-04-2025, Closed,-13198.99
1262,11192,Smishing,AI Alert,02-10-2019,Investigating,5659.11
1263,3001,Smishing,AI Alert,23-05-2019,Resolved,10517.69
1264,2998,Account Takeover,Customer Complaint,30-11-2024,Closed,38172.86
1265,3003,Card Cloning,Customer Complaint,02-08-2022,Closed,356.99
1266,3010,Phishing,Customer Complaint,14-02-2023,Investigating,12975.12
1267,3011,Phishing,AI Alert,21-12-2022,Resolved,20341.09
1268,11202,Card Cloning,AI Alert,18-12-2024,Resolved,20517.57
1269,11207,Vishing,Customer Complaint,09-10-2023,Investigating,10081.46
1270,11217,Chargeback Fraud,AI Alert,13-11-2021,Resolved,13638
1271,3027,Account Takeover,Manual Review,12-11-2024,Resolved,3751.37
1272,11219,Chargeback Fraud,AI Alert,24-08-2023,Closed,31653.23
1273,11224,Phishing,AI Alert,18-03-2024,Closed,-9552.82
1274,3032,Vishing,Customer Complaint,30-07-2025,Investigating,2689.92
1275,11225,Smishing,AI Alert,19-01-2024, Investigating,8569.55
1276,11227,Card Cloning,Manual Review,06-08-2024,Closed,4652.74
1277,12046,Smishing,Customer Complaint,29-12-2020,Investigating,10570.97
1278,3039,Card Cloning,AI Alert,10-04-2025,Investigating,7128.51
1279,3041,Account Takeover,Manual Review,20-02-2020,Closed,3010.11
1280,11235,Account Takeover,AI Alert,25-05-2019,Resolved,1842.71
1281,11237,Vishing,AI Alert,21-02-2025,Closed,10681.05
1282,11240,Account Takeover,Manual Review,11-02-2023,Investigating,953.95
1283,3050,Chargebac kFraud,Manual Review,25-04-2023,Closed,7940.96
1284,11243,Phishing,AI Alert,01-09-2022,Closed,-8624.59
1285,3054,Identity Theft,Manual Review,25-11-2021,Investigating,7046.11
1286,11248,Chargeback Fraud,Customer Complaint,26-06-2023,Resolved,"13,608.39"
1287,11250,Identity Theft,Manual Review,14-04-2022,Closed,3817.59
1288,11251,Identity Theft,Manual Review,30-11-2019,Closed,6825.7
1289,3066,Chargebcak Fraud,Customer Complaint,05-01-2020,Investigating,11097.61
1290,12201,Smishnig,Manual Review,25-11-2020,Resolved,5825.88
1291,3071,Identity Theft,Customer Complaint,24-09-2025,Closed,12976.61
1292,11266,Smishing,Customer Complaint,06-01-2024,Investigating,19277.57
1293,11271,Identity Theft,AI Alert,12-12-2024,Closed,10462.75
1294,3081,Chargeback Fraud,Customer Complaint,08-01-2022,Investigating,8188.94
1295,3082,Vishing,Customer Complaint,24-06-2025,Closed,1532.44
1296,3086,Chargeback Fraud,Manual Review,25-02-2020,Resolved,-7235.29
1297,3088,Card Cloning,Customer Complaint,17-01-2021,Resolved,6392.99
1298,11281,Account Takeover,AI Alert,13-05-2020,Closed,24778.22
1299,3092,Idenitty Theft,AI Alert,"Aug 29, 2025",Closed,9384.89
1300,3094,Identity Theft,Customer Complaint,"Aug 15, 2024",Investigating,19463.9
1301,3095,Account Takeover,Manual Review,19-06-2025,Resolved,8294.07
1302,11292,Card Cloning,Customer Complaint,25-04-2020,Closed,5230.88
1303,11293,Card Cloning,AI Alert,20-02-2025, Resolved,7610.71
1304,3102,Smishing,AI Alert,10-04-2024,Closed,4735.75
1305,3103,Smishing,Customer Complaint,15-08-2023,RESOLVED,12864.53
1306,3109,Card Cloning,Customer Complaint,28-09-2024,Closed,8367.27
1307,11307,Vishing,Manual Review,14-10-2021,Investigating,"16,715.96"
1308,11309,Identity Theft,AI Alert,27-07-2022,Resolved,8196.78
1309,3118,Identity Theft,Customer Complaint,"Jun 24, 2023",Resolved,23771.45
1310,3119,Account Takeover,AI Alert,14-10-2024,Investigating,-22999.71
1311,3132,Vishing,AI Alert,25-03-2024,Resolved,8251.21
1312,11324,Identity Theft,Manual Review,04-01-2021,Closed,14981.8
1313,3134,Account Takeover,Customer Complaint,11-09-2023,Investigating,3062.32
1314,3135,Account Takeover,Customer Complaint,27-02-2022,Investigating,2367.25
1315,11329,Chargeback Fraud,AI Alert,22-08-2023,Closed,6569.55
1316,3137,Account Takeover,AI Alert,28-05-2020,Investigating,9398.94
1317,3144,Vishing,AI Alert,23-07-2021,Resolved,11076.93
1318,11337,Chargeback Fraud,Customer Complaint,28-04-2019,Investigating,9032.44
1319,3149,Identity Theft,AI Alert,06-07-2023,Closed,3648.37
1320,3150,Phishing,Customer Complaint,25-04-2019,  Closed  ,8255.46
1321,11348,Identity Theft,Manual Review,22-10-2022,Closed,10915.62
1322,3162,Phishing,Manual Review,07-10-2021,Investigating,5441.67
1323,3164,Account Takeover,Manual Review,25-10-2024,Resolved,8245.16
1324,11357,Chargeback Fraud,AI Alert,21-04-2020,Investigating,6614.35
1325,11361,Identity Theft,AI Alert,30-06-2022,Closed,19728.66
1326,3171,Account Takeover,Manual Review,28-10-2024,Closed,1059.29
1327,11364,Phishing,AI Alert,07-10-2023,Investigating,9965.57
1328,3172,Chargeback Fraud,Manual Review,"Jul 28, 2022",Resolved ,12387.46
1329,11365,Identity Theft,Manual Review,13-09-2025,Closed,22055.38
1330,11375,Smishing,Customer Complaint,29-05-2023,Closed,12978.09
1331,3185,Account Takeover,Customer Complaint,12-04-2022,Closed,6948.81
1332,3186,Phishing,AI Alert,22-11-2022,Closed,8336.37
1333,3187,Identity Theft,Manual Review,"Oct 08, 2023",Investigating,16937.24
1334,3188,Chargeback Fraud,Customer Complaint,03-09-2024,Closed,9701.27
1335,11381,Smishing,AI Alert,"Jan 25, 2023",Resolved,4649.05
1336,12227,Chargeback Fraud,Customer Complaint,12-09-2020,Closed,19828.01
1337,11379,Phishing,AI Alert,15-08-2022,Resolved,17859.81
1338,3192,Card Cloning,AI Alert,22-02-2021,Resolved,11175.01
1339,11385,Identity Theft,Manual Review,20-07-2023,Investigating,3786.26
1340,3195,Identity Theft,AI Alert,28-07-2021,Closed,11189.24
1341,11387,Phishing,Manual Review,26-03-2024,Closed,12559.87
1342,3197,Chargeback Fraud,Customer Complaint,04-08-2022,Closed,11439.03
1343,11390,Pihshing,Customer Complaint,12-02-2023,Investigating,5904.99
1344,3196,Chargeback Fraud,Manual Review,12-07-2023,Resolved,2368.82
1345,11392,Phishing,AI Alert,04-09-2025,Closed,18274.86
1346,3200,Vishing,Manual Review,23-02-2024,Closed,10015.71
1347,3205,Phishing,AI Alert,15-05-2024,Closed,11719.85
1348,3214,Vishing,AI Alert,"Oct 12, 2023",Closed,6686.47
1349,3215,Smishing,Manual Review,16-07-2025,Resolved,30742.19
1350,3216,Phishing,AI Alert,13-04-2022,Investigating,9230.79
1351,11411,Smishing,Manual Review,25-11-2023,Investigating,9909.26
1352,3221,Account Takeover,Manual Review,18-07-2022,Resolved,5794.04
1353,11425,Vishing,Customer Complaint,22-04-2024,Investigating,3258.66
1354,11426,Phishing,Customer Complaint,30-10-2020,Closed,21328.42
1355,11427,Smishing,Customer Complaint,07-08-2019,Closed,12848.22
1356,3238,Account Takeover,Manual Review,24-04-2024,Closed,"-17,452.55"
1357,11432,Chargeback Fraud,AI Alert,05-09-2022,Resolved,14891.89
1358,11434,Identity Theft,Customer Complaint,19-08-2023,Resolved,-8974.61
1359,3245,Identity Theft,AI Alert,29-09-2022,Resolved,10217.21
1360,11439,aCrd Cloning,AI Alert,11-07-2019,Closed,2079
1361,11440,Identity Theft,AI Alert,16-05-2020,Resolved,13851.46
1362,3247,Identity Theft,AI Alert,20-04-2023,Investigating,8385.99
1363,3250,Identity Theft,AI Alert,16-09-2021,Resolved,16305.24
1364,3251,Identity Theft,Manual Review,27-01-2023,Investigating,5372.36
1365,11444,Vishing,Manual Review,23-01-2022,Resolved,12921.47
1366,3254,Phishing,AI Alert,08-08-2025, Closed,-6645.55
1367,11449,Chargeback Fraud,Manual Review,07-12-2019,Closed,18993.7
1368,11451,Smishing,Manual Review,21-01-2020,Resolved,5229.83
1369,11453,Account Takeover,Customer Complaint,27-10-2025,Investigating,8218.61
1370,3263,Vishing,Manual Review,03-02-2022,Resolved,37026.38
1371,11456,Vishing,Manual Review,09-09-2019,Resolved,20726.79
1372,3264,Simshing,AI Alert,20-12-2019,Investigating,2313.73
1373,11467,Smishing,AI Alert,06-02-2019,Resolved,4158.71
1374,11468,Identity Theft,Customer Complaint,25-03-2021,Closed,11027.61
1375,12226,Chargeback Fraud,AI Alert,22-12-2024,Investigating,14231.64
1376,3281,Idnetity Theft,Manual Review,"Jan 28, 2019",Resolved,4409.49
1377,11478,Smishing,Customer Complaint,18-12-2019,Investigating,6174.95
1378,3286,Chargeback Fraud,Manual Review,10-04-2019,Closed,8522.87
1379,3290,Account Takeover,AI Alert,14-08-2025,Investigating,7490.66
1380,11485,Identity Tehft,Customer Complaint,04-11-2024,RESOLVED,4270.28
1381,11488,Account Takeover,AI Alert,21-01-2025,Closed,7240.76
1382,3297,Vishing,Customer Complaint,18-05-2019,Resolved,1949.43
1383,11493,Vishing,Customer Complaint,31-08-2021,Closed,1962.75
1384,11495,Chargeback Fraud,Customer Complaint,11-09-2022,Investigating,13709.57
1385,11496,Simshing,Customer Complaint,27-05-2024,Resolved,7153.71
1386,11497,Account Takeover,Customer Complaint,16-12-2019,Investigating,1972.83
1387,3313,Phishing,Customer Complaint,20-03-2019,Investigating,31156.41
1388,11506,Phishing,AI Alert,20-07-2019,Closed,5483.06
1389,3325,Card Cloning,AI Alert,04-06-2025,Investigating,18163.76
1390,11518,Card Cloning,AI Alert,15-06-2023,Investigating,13519.31
1391,3326,Vishing,AI Alert,"Jan 22, 2021",Investigating,8021
1392,3328,Phishing,Customer Complaint,14-05-2025,Investigating,2529.19
1393,11523,Account Tkaeover,Customer Complaint,17-03-2025,Resolved,4844.03
1394,3340,Phishing,Manual Review,25-09-2021,Resolved,5138.83
1395,11536,Account Takeover,Customer Complaint,28-08-2022,Closed,7305.03
1396,3347,Vishing,Manual Review,04-11-2019,Investigating,5350.31
1397,3351,Card Cloning,AI Alert,11-09-2025,Resolved ,9368.58
1398,3353,Card Cloning,Customer Complaint,25-07-2025,Investigating,21044.92
1399,3357,Phishing,Manual Review,20-01-2019,Resolved,9009.89
1400,11554,Vishing,Manual Review,09-09-2019,Closed,16422.07
1401,3362,Phishing,Customer Complaint,23-11-2019,Closed,135.65
1402,11558,Smishing,AI Alert,04-04-2020,Resolved,6355.38
1403,3367,Chargeback Fraud,Customer Complaint,09-01-2020,Resolved,957.34
1404,11559,Chargeback Fraud,AI Alert,29-10-2019,Closed,25521.82
1405,3373,Card Cloning,AI Alert,"Mar 01, 2019",Closed,8299.47
1406,11569,Identity Theft,Customer Complaint,23-02-2024,Resolved,"1,516.69"
1407,3377,Account Takeover,Customer Complaint,13-01-2024,Resolved,8524.62
1408,3379,Phishing,AI Alert,15-04-2020,Resolved,7963.3
1409,3378,Smishing,Manual Review,31-03-2022,Resolved,7593
1410,3385,Vishing,Customer Complaint,"Sep 09, 2024",Closed,5784.09
1411,11578,Chargeback Fraud,Manual Review,"Sep 28, 2021",Investigating,1223.7
1412,11580,Vishing,Manual Review,10-05-2025,Investigating,12787.64
1413,11582,Card Cloning,AI Alert,07-12-2019,Closed,13003.61
1414,3394,Card Cloning,AI Alert,"Aug 01, 2025",Resolved,3835.32
1415,3395,Smishing,Manual Review,02-10-2021,Resolved,22135.95
1416,11588,Vishing,Customer Complaint,06-11-2021,Investigating,11417.25
1417,11591,Chargeback Fraud,Manual Review,31-10-2021,Closed,73.56
1418,11593,Chargeback Fraud,Customer Complaint,17-03-2023,Investigating,17659.96
1419,3402,Smishing,AI Alert,22-01-2021,Resolved,34527.82
1420,3401,Chargeback Fraud,Manual Review,"Jan 06, 2022",Closed,2900.51
1421,11598,Card Cloning,AI Alert,22-09-2020,Investigating ,607.41
1422,3409,Identity Theft,Manual Review,17-03-2022,Investigating,5950.73
1423,3412,Phishing,Manual Review,14-02-2025,Investigating,5556.47
1424,3414,Smishnig,Customer Complaint,13-09-2019,Resolved,5366.79
1425,11606,Vishing,Customer Complaint,20-09-2022, Resolved,14587.7
1426,11608,Chargeback Fraud,Customer Complaint,31-07-2024,Closed,377.44
1427,11610,Smishing,AI Alert,17-09-2023,Investigating,17082.48
1428,11611,Identity Theft,Manual Review,20-08-2025,Investigating,182.05
1429,11612,Vishing,AI Alert,13-12-2022,Closed,20973.13
1430,11616,Chargeback Fraud,AI Alert,02-07-2025,Closed,16255.92
1431,11617,Identity Theft,Manual Review,18-08-2022,Investigating,20810.38
1432,3427,Chargeback Fraud,AI Alert,16-07-2023,Closed,6925.3
1433,11619,Identity Theft,Manual Review,24-11-2019,Investigating,13142.84
1434,3431,Chargeback Fraud,AI Alert,13-01-2024,Closed,9754.29
1435,11625,Smishing,Customer Complaint,19-01-2021,Resolved,24845.39
1436,11629,Smishing,Manual Review,11-12-2024,Resolved,4824.38
1437,3439,Account Takeover,Manual Review,13-07-2022,Resolved,22514.51
1438,11634,Identity Theft,Manual Review,18-12-2022,Investigating,2592.79
1439,11636,Card Cloning,AI Alert,28-01-2021,Closed,4716.19
1440,3448,Vishing,Customer Complaint,20-08-2022,Investigating,385.97
1441,3450,Phishnig,Customer Complaint,14-11-2021,Resolved,1573.62
1442,3452,Card Cloning,AI Alert,03-05-2022,Investigating,12915.77
1443,3454,Account Takeover,Manual Review,19-02-2020,Resolved,10370.89
1444,3457,Vishing,Customer Complaint,25-10-2020,Resolved,6845.69
1445,3460,Card Cloning,Customer Complaint,"Mar 15, 2024",Resolved,"20,835.35"
1446,12072,Card Cloning,Manual Review,05-02-2023,Investigating,5310.44
1447,3465,Phishing,Customer Complaint,24-10-2022,Resolved,11681.37
1448,11658,Identity Theft,Manual Review,15-01-2025,Closed,5080.79
1449,3467,Account Takeover,AI Alert,15-10-2024,Investigating,6174.96
1450,3468,Card Cloning,AI Alert,04-01-2024,Resolved,"13,737.89"
1451,11661,hCargeback Fraud,Customer Complaint,09-06-2023,Investigating,"2,220.92"
1452,11665,Chargeback Fraud,Manual Review,17-06-2021,Investigating,15918.37
1453,11666,Identity Theft,AI Alert,17-03-2023,CLOSED,24519.26
1454,3473,Card Cloning,AI Alert,28-03-2019,Investigating,2244.82
1455,11668,Identity Theft,Manual Review,20-12-2020,Resolved,4702.77
1456,11671,Phishing,Manual Review,06-06-2025,Investigating,24478.64
1457,3480,Identity Theft,Customer Complaint,27-10-2019,Closed,18466.08
1458,3484,Smishing,Manual Review,01-10-2020,Investigating,29181.54
1459,11679,Phishing,Manual Review,01-06-2022,Investigating,5372.91
1460,3487,Account Takeover,Customer Complaint,14-05-2023,Investigating,10972.26
1461,3488,Smishing,Customer Complaint,01-04-2025,Resolved,264.81
1462,11682,Chargeback Fraud,Manual Review,08-09-2021,Investigating,8622.99
1463,11683,Chargeback Fraud,AI Alert,"Nov 20, 2022",Investigating,13197.48
1464,3491,Smishing,Customer Complaint,30-11-2020,Resolved,18383.21
1465,3493,Vishing,AI Alert,06-06-2022,Closed,3322.09
1466,11689,Smisihng,AI Alert,23-08-2024,Closed,15632.9
1467,3499,Smishing,Customer Complaint,21-06-2021,Resolved,24626.73
1468,11691,Smishing,AI Alert,06-04-2025,Resolved,6633.6
1469,11695,Vishing,Manual Review,14-04-2024,Investigating,4374.32
1470,3505,Idnetity Theft,Customer Complaint,02-11-2022,Closed,16437.75
1471,3514,Vishing,Manual Review,08-05-2019,Resolved,8407.84
1472,3516,Phishing,AI Alert,19-11-2021,Closed,1337.23
1473,3517,Vishing,Customer Complaint,31-01-2025,Closed,6376.28
1474,3519,Chargeback Fraud,AI Alert,05-04-2021,Investigating,20920.11
1475,11727,Vishing,Manual Review,14-10-2022,Investigating,4175.44
1476,11729,Vishing,Customer Complaint,03-07-2023,Investigating,9189.45
1477,11734,Card Cloning,AI Alert,13-07-2019,  Closed  ,21727.51
1478,11738,Vishing,Manual Review,13-06-2025,Investigating,14031.32
1479,11744,Identity Theft,AI Alert,"Apr 18, 2020",Resolved,178.23
1480,11748,Smisihng,Customer Complaint,15-04-2023,Closed,6803.85
1481,3557,Smishing,Customer Complaint,18-07-2019,Closed,5468.9
1482,11751,IdentityT heft,Manual Review,31-07-2019,Closed,8804.95
1483,3560,Car dCloning,Manual Review,22-05-2025,Investigating,1152.33
1484,3568,Smishnig,Manual Review,24-02-2021,Resolved,18822.61
1485,3573,Smishing,Manual Review,01-12-2024,Resolved,4253.38
1486,3575,Card Clonnig,Customer Complaint,04-07-2020,Resolved,2336.96
1487,11768,Vishing,Manual Review,02-08-2020,Investigating,2499.67
1488,11769,Card Cloning,AI Alert,"May 08, 2025",Investigating,2624.69
1489,11774,Account Takeover,AI Alert,21-04-2022,Investigating,32405.85
1490,11776,Phishing,Manual Review,"Apr 08, 2020",Resolved,5436.03
1491,3587,Vishing,Customer Complaint,"Aug 30, 2022",Closed,-13681.03
1492,3591,Phishing,AI Alert,03-12-2024,Closed,24142.75
1493,11785,Smishing,Manual Review,15-03-2022,Investigating,6381.48
1494,11787,Phishing,Customer Complaint,03-06-2023,Investigating,16860.74
1495,3599,Identity Theft,Manual Review,14-07-2022,Closed,19168.2
1496,11794,Smishing,Customer Complaint,18-05-2021,Closed,2870.33
1497,3602,Card Cloning,Manual Review,07-09-2025,Investigating,4041.06
1498,3604,Vishing,Customer Complaint,15-11-2021,Closed,5118.41
1499,11797,Chargeback Fraud,Manual Review,09-03-2019,Investigating,20119.9
1500,3607,Card Cloning,Manual Review,18-04-2022,Investigating,37885.25
1501,11811,Chrageback Fraud,Customer Complaint,08-07-2020,Closed,4859.03
1502,3619,Vishing,Manual Review,27-07-2019,Resolved,3247.66
1503,11815,Chargebac kFraud,Manual Review,"Jan 06, 2020",Resolved,7306.58
1504,11816,Chargeback Fraud,Manual Review,23-04-2025,Resolved,6132.24
1505,3625,Identit yTheft,Manual Review,13-07-2024,Resolved,7272.55
1506,11818,Smishing,Customer Complaint,09-06-2025,Closed,1010.96
1507,3623,Vishing,Customer Complaint,"Jan 27, 2024",Resolved,16789.21
1508,11817,Account Takeover,Customer Complaint,30-07-2024,Closed,2437.73
1509,3633,Phishing,Manual Review,15-09-2024,Resolved,1793.16
1510,3637,Card Cloning,Customer Complaint,17-11-2022,Investigating,1390.71
1511,11830,Account Takeoevr,Customer Complaint,"May 06, 2023",Closed,21447.61
1512,11832,Vishing,Manual Review,14-11-2024,Closed,5248.27
1513,3644,Chargeback Fraud,Customer Complaint,28-11-2024,Resolved,13157.68
1514,12190,Phishing,AI Alert,29-06-2020,Resolved,10655.41
1515,11839,Chargeback Fraud,AI Alert,12-09-2022,Investigating,25934.64
1516,3649,Phishing,Manual Review,18-06-2024,Closed,24250.85
1517,11843,Card Cloning,Customer Complaint,18-09-2021,Investigating,13559.27
1518,3655,Phishing,AI Alert,23-01-2020,Closed,5202.59
1519,11852,Identity Theft,Manual Review,30-10-2019,Closed,1492.7
1520,11853,Card Cloning,Manual Review,02-08-2022,Closed,3330.08
1521,11855,Vishing,AI Alert,08-07-2025,Closed,3469.81
1522,3664,Account Takeover,AI Alert,"Sep 15, 2020",Closed,13208.15
1523,3665,Account Takeover,Customer Complaint,"Jul 31, 2025",Resolved,12740.56
1524,3666,Account Takeover,Customer Complaint,03-06-2022,Resolved,1925.83
1525,3670,Identity hTeft,Manual Review,10-01-2025,Closed ,8512.99
1526,3673,Identity Theft,Manual Review,19-03-2025,Closed,2269.76
1527,3676,Vishing,AI Alert,13-02-2019,Resolved,17614.18
1528,3681,Card Cloning,AI Alert,28-07-2023,investigating,17989.53
1529,11874,Card Cloning,AI Alert,22-08-2024,Resolved,12032.75
1530,11875,Identity Theft,Manual Review,28-07-2020,Closed,1248.3
1531,11873,Account Takeover,AI Alert,08-09-2022,Investigating,1161.1
1532,11877,Identtiy Theft,Manual Review,"Dec 26, 2020",Investigating,16606.2
1533,11876,Vishing,Manual Review,20-08-2019,Investigating,8050.79
1534,3685,Phishing,Manual Review,29-06-2023,Resolved,5059.17
1535,12237,Phishing,Manual Review,"Jun 14, 2020",Closed,20297.98
1536,3693,Chargeback Fraud,AI Alert,10-09-2020,Resolved,12772.16
1537,3694,Phishing,Customer Complaint,31-08-2020,Closed,19470.78
1538,3695,Identity Theft,AI Alert,18-04-2020,Closed,4424.93
1539,3696,Vishing,Manual Review,22-02-2025,Resolved,19157.26
1540,3698,Chargeback Fraud,Customer Complaint,19-12-2022,Investigating,12494.01
1541,11890,Account Takeover,AI Alert,22-11-2021,Closed,2759.45
1542,3702,Identity Theft,Customer Complaint,18-07-2025,Resolved,5880.35
1543,11895,Vishing,AI Alert,05-01-2025,Closed,1454.54
1544,3703,Chargeback Fraud,AI Alert,19-04-2020,Investigating,14396.93
1545,3706,Account Takeover,AI Alert,10-03-2021,Closed,23055.13
1546,11901,Card Cloning,Manual Review,26-01-2022,Resolved,20367.15
1547,3709,Card Cloning,Customer Complaint,11-02-2022,Closed,3344.44
1548,3711,Account Takeover,Customer Complaint,12-04-2023,Closed,"5,484.60"
1549,3713,Identity Theft,Manual Review,16-07-2025,Resolved,9931.3
1550,3714,Card Cloning,Customer Complaint,16-03-2021,Closed,8258.26
1551,3715,Identity Theft,Manual Review,22-03-2025,Resolved,1219.2
1552,3716,Vishing,AI Alert,"May 08, 2020",Closed,17014.04
1553,11907,Vishing,AI Alert,10-05-2024,Closed,10689.86
1554,11910,Account Takeover,Manual Review,19-08-2023,Closed,6356.13
1555,3720,Phishing,Customer Complaint,10-10-2024,Closed,755.29
1556,11913,Vishing,Manual Review,13-08-2023,Resolved,2250.11
