account_id,customer_id,branch_id,account_type,opening_date,balance,status
5475,520,139,Savings,02-02-2018,131.79,Active
5476,1103,7,Credit Card,17-09-2021,253.07,Suspended
5477,2688,59,Current,09-03-2019,1402.24,Suspended
5478,3423,81,Credit Card,02-05-2021,50.33,Closed
5479,3841,199,Credit Card,16-11-2016,69.84,Active
5480,3847,8,Savings,12-09-2013,221.42,Suspended
5481,2708,199,Current,25-02-2016,132.66,Suspended
5482,1860,105,Loan,01-08-2021,104.6,Active
5483,2215,37,Credit Card,20-09-2025,483.47,Active
5484,1087,182,Credit Card,19-12-2022,54.06,Closed
5485,940,8,Credit Card,16-08-2025,51.88,Closed
5486,1919,132,Credit Card,27-03-2025,67.23,Suspended
5487,1937,99,Current,19-08-2025,37.01,Active
5488,2275,174,Savings,01-09-2025,162.55,Closed
5489,417,25,Savings,11-08-2021,286.12,Closed
5490,3580,164,Savings,13-04-2018,171.14,Suspended
5491,2782,155,Current,05-01-2014,184.32,Closed
5492,564,122,rCedit Card,01-11-2015,321.58,Suspended
5493,1429,87,Loan,19-08-2020,171.77,Suspended
5494,1274,56,Savings,17-11-2013,38.12,Closed
5495,2253,163,Current,04-08-2023,84.67,Active
5496,2749,162,Current,19-09-2023,92.84,Active
5497,445,52,Credit Card,24-10-2015,39.85,Suspended
5498,1088,156,Credit Card,12-09-2020,115.13,Suspended
5499,226,200,Current,12-06-2025,57.94,Closed
5500,1757,63,Crdeit Card,26-05-2012,135.24,Suspended
5501,3252,77,Current,17-08-2023,164.6,Active
5502,697,163,Credit Card,10-12-2015,126.61,Closed
5503,677,8,Credit Card,14-02-2020,41.01,Closed
5504,3381,101,Credit Card,29-07-2014,51.9,Active
5505,209,22,Current,23-04-2025,60.12,Active
5506,2060,186,Loan,30-09-2019,11.82,Closed
5507,39,143,Current,09-11-2017,785.32,Closed
5508,3193,69,Savings,28-12-2018,177.59,Suspended
5509,2440,27,Loan,04-03-2020,28.65,Closed
5510,1742,153,Savings,15-11-2019,10.87,Suspended
5511,197,87,Savings,28-07-2019,88.31,Suspended
5512,2053,184,Svaings,14-10-2023,377.9,Suspended
5513,474,186,Savings,12-08-2021,265.91,Suspended
5514,1950,190,Loan,12-05-2019,105.24,Closed
5515,3331,162,Credit Card,21-12-2016,350.46,Suspended
5516,2135,90,Current,17-05-2013,14.67,Active
5517,1871,141,Loan,29-10-2013,391.94,Closed
5518,2120,145,Credit Card,23-11-2014,163.83, Active
5519,913,36,Current,31-01-2019,228.23,Closed
5520,1695,84,Current,07-01-2024,49.74,Active
5521,1064,44,Savings,09-04-2023,594.76,Active
5522,2660,56,Savings,02-12-2015,248.29,Suspended
5523,3299,90,Savings,08-01-2018,19.47,Suspended
5524,1813,52,Savings,05-05-2025,167.44,Closed
5525,1616,120,Credit Card,27-12-2021,144.19,Suspended
5526,1835,127,Credit Card,09-08-2020,26.02,Active
5527,3536,116,Savings,24-12-2016,263.26,Closed
5528,3394,110,Savings,01-09-2014,155.69,Active
5529,1517,165,Savings,10-07-2024,81.55,Closed
5530,3683,166,Credit Card,31-07-2016,254.12,Active
5531,579,87,Current,16-01-2015,151.28,Closed
5532,668,193,Current,"Jan 16, 2020",17.21,Suspended
5533,204,3,Savings,08-02-2024,40.04,Active
5534,709,131,Loan,17-07-2017,200.06,Closed
5535,3969,65,Credit Card,12-12-2016,10.24,Active
5536,3993,27,Credit Card,17-10-2014,9,Suspended
5537,2805,2,Loan,04-11-2012,106.74,Closed
5538,818,192,Credit Card,30-06-2017,37.72,Active
5539,549,65,Loan,30-10-2012,50.97,Closed
5540,2375,158,Loan,02-02-2018,72.24,Suspended
5541,3616,195,Credit Card,03-04-2022,319.15,Closed 
5542,3829,63,Savings,23-09-2016,57.63,Closed
5543,1131,31,Savings,20-12-2019,130.61,Active
5544,2491,195,Credit Card,"Apr 21, 2016",186.08,Closed
5545,3564,49,Loan,27-08-2020,285.05,Suspended
5546,2572,6,Current,09-03-2016,65.14,Suspended
5547,540,144,Savings,"Apr 24, 2014",47.86,Suspended
5548,728,68,Current,23-11-2022,646.37,Closed
5549,848,55,Savings,07-02-2015,43.39,Suspended
5550,1834,178,Loan,04-12-2012,15.29,Active
5551,3745,71,Loan,03-12-2012,133.64,Active
5552,530,121,Savings,09-04-2025,90.56,Active
5553,1712,106,Credit Card,01-10-2018,6.84,Suspended
5554,995,93,Loan,27-11-2020,161.22,Suspended
5555,2806,172,Savings,05-06-2013,10.18,Suspended
5556,2247,10,Loan,21-03-2012,-57.24,Active
5557,1579,143,Credit Card,22-03-2019,209.69,suspended
5558,2802,102,Credit Card,03-09-2023,56.17,Closed
5559,2213,102,Savings,08-09-2019,400.29,Suspended
5560,3374,57,Savings,21-01-2014,315.84,Active
5561,3701,94,Savings,21-03-2020,167.82,Suspended
5562,3374,193,Current,15-07-2015,191.71,Active
5563,50,150,Savings,11-12-2015,281.63,Active
5564,2650,4,oLan,16-03-2020,32.04,Suspended
5565,3035,196,Loan,12-07-2018,107.52,Suspended
5566,4059,38,Current,"Jun 09, 2023",42.97,Closed
5567,135,51,Savings,29-10-2018,26.18,Active
5568,866,114,Current,19-07-2018,15.18,Active
5569,3813,26,Savings,23-04-2013,123.02,Suspended
5570,2343,38,Loan,14-03-2019,270.07,Active
5571,1332,186,Savings,06-02-2012,196.38,Closed
5572,3917,168,Loan,22-10-2018,193.2,Suspended
5573,2732,118,Loan,20-05-2024,116,Closed
5574,3018,185,Current,16-01-2025,279.17,Closed
5575,1327,27,Savings,17-10-2021,59.03,Suspended
5576,701,13,Savings,08-07-2020,22.36,Closed
5577,2012,38,Credit Card,01-12-2012,242.28,Closed
5578,242,78,Current,25-06-2016,12.4,Active
5579,2410,105,Savinsg,28-07-2019,179.18,Closed
5580,2671,39,Current,17-08-2021,61.21,Closed
5581,971,110,Credit Card,23-01-2017,58.71,Suspended
5582,3946,133,Current,23-05-2017,191.18,  Suspended  
5583,2719,23,Credit Card,08-02-2022,64.68,Closed
5584,213,20,Current,30-08-2025,92.39,Closed
5585,3236,119,Loan,11-06-2018,47.94,Closed
5586,1229,38,Loan,30-06-2022,15.78,Closed
5587,2868,25,Savings,16-07-2014,112.11,Closed
5588,1103,84,Credit Card,13-05-2014,86.19,Suspended
5589,1733,92,Savings,"Apr 10, 2022",14.4,Active
5590,2045,24,Current,12-06-2025,201.36,Active
5591,3132,114,Savings,06-10-2020,75.01,Closed
5592,1185,85,Credit Card,07-08-2024,45.82,Closed
5593,1370,4,Loan,"Feb 27, 2016",29.46,Active
5594,19,159,Loan,"May 23, 2017",159.33,Active
5595,2288,21,Current,12-01-2021,95.36,Suspended
5596,3060,54,Loan,09-02-2022,10.96,CLOSED
5597,77,29,Credit Card,26-12-2021,455.54,Active
5598,2000,16,Loan,01-04-2024,201.07,Closed
5599,75,14,Loan,20-04-2022,160.55,Active
5600,2441,109,Credit Card,13-08-2015,76.86,Active
5601,2216,80,Savings,20-04-2012,73.63,Closed
5602,405,8,Savings,14-01-2018,74.73,Active
5603,2988,168,Credit Card,20-06-2018,77.82,Active
5604,2244,12,Current,"Sep 08, 2025",147.57,Suspended
5605,2937,149,Current,10-07-2024,148.98,Active
5606,344,181,Current,20-12-2014,30.55,Closed
5607,2524,152,Loan,30-04-2025,107.78,Suspended
5608,467,183,Current,29-05-2020,54.6,Suspended
5609,3386,187,Credit Cadr,03-09-2025,193.65,Active
5610,3360,115,Savings,31-03-2024,46.48,Suspended
5611,1907,134,Current,18-09-2024,95.63,Active
5612,2962,62,Loan,20-12-2013,63.34,Suspended
5613,890,103,Credit Card,06-07-2012,159.53,Suspended
5614,2664,163,Loan,15-11-2012,11.94,Active
5615,2510,115,Current,12-09-2024,123.53,Suspended
5616,1578,102,Loan,25-09-2023,11.05,Active
5617,1258,61,Loan,10-04-2016,81.02,Closed
5618,2761,39,Credit Card,02-01-2016,119.27,Active
5619,2095,19,Savings,12-03-2019,96.92,closed
5620,1424,157,Credit Card,20-04-2016,71.6,Active
5621,3983,99,Credit Card,26-02-2020,200.55,Active
5622,2576,131,Savings,15-11-2012,47.56,Suspended
5623,3404,21,Credit Card,05-04-2012,391.51,Suspended
5624,1499,141,Current,07-10-2022,1349.27,Suspended
5625,264,197,Loan,09-08-2022,121.43,Suspended
5626,1274,62,Savings,02-03-2023,10.33,Active
5627,3859,150,CreditC ard,02-03-2016,24.85,Active
5628,1489,191,Credit Card,08-05-2019,265.25,Active
5629,1438,190,Credit Card,11-07-2018,88.05,Suspended
5630,1699,166,Credit Card,27-09-2022,270.18,Suspended
5631,2279,182,Loan,15-04-2017,-161.23,  Suspended  
5632,3193,77,Savings,14-06-2025,83.88,Active
5633,2538,190,Current,18-08-2020,808.37,Active 
5634,870,59,Savings,16-09-2019,511.64,Active
5635,970,65,Current,15-12-2018,101.04,Closed
5636,2385,4,Credit Card,11-11-2012,120.71,Closed
5637,641,28,Current,04-07-2018,109.79,Suspended
5638,676,170,Loan,23-10-2020,22.56,Active
5639,251,20,Loan,16-09-2021,54.36,Active
5640,1188,46,Savings,24-05-2016,328.11, Closed
5641,3165,145,Lona,10-05-2018,40.81,Active
5642,906,193,Savings,28-06-2022,437.92,Active
5643,333,123,Current,03-04-2025,202.53,Active
5644,1627,141,Savings,08-10-2019,70.71,Suspended
5645,2590,39,Current,10-07-2012,65.02,Active
5646,3175,144,Credit Card,29-10-2016,61.16,Active
5647,2171,133,Savings,"Oct 15, 2012",324.39,Suspended
5648,3447,116,Svaings,"Jun 11, 2019",243.18,Closed
5649,3710,119,Current,27-10-2012,76.97,Active
5650,2008,184,Credit Card,08-04-2018,69.6,Suspended
5651,119,151,Credit Card,20-07-2019,76.82,Suspended
5652,657,61,Loan,25-01-2017,162.9,Closed
5653,935,162,Credit Card,02-07-2021,13.93,Suspended
5654,581,176,Savings,23-10-2024,19.31,Active
5655,3063,150,Savings,29-12-2017,97.98,Active
5656,1915,188,Savings,12-12-2012,128.19,Active
5657,2317,1,Laon,14-01-2017,198.78,Suspended
5658,1748,137,Savings,29-01-2016,98.46,Closed
5659,392,30,Credit Card,14-11-2024,597.85,Suspended
5660,2828,126,Credit Card,15-08-2018,356.68,Active
5661,323,148,Loan,23-11-2022,23.49,Closed
5662,3654,32,Loan,19-09-2025,273.45,Active
5663,3442,31,Loan,07-07-2016,71.61,Suspended
5664,3174,103,Current,09-01-2019,36.63,Closed
5665,2663,183,Savings,17-12-2023,540.06,Active
5666,790,72,Loan,30-07-2023,78.54,Closed
5667,2688,85,Loan,10-06-2024,46.21,Active
5668,2418,102,Current,05-05-2022,122.68,Suspended
5669,3379,15,Savings,25-07-2017,12.05,Suspended
5670,1129,165,Savings,10-04-2019,36.79,Active
5671,1644,97,Loan,21-03-2014,110.76,Active
5672,2429,140,Current,02-11-2017,69.36,Active
5673,2111,195,Loan,"Feb 23, 2012",66.77,Closed
5674,3121,110,Credit Card,31-07-2014,199.52,Closed
5675,1001,53,Loan,20-07-2024,-19.55,Suspended
5676,3336,42,Savings,09-04-2021,12.78,Closed
5677,3640,170,Current,15-11-2023,185,Suspended
5678,3030,187,Current,18-10-2019,43.7,Suspended
5679,3641,43,Credit Card,03-08-2014,39.59,Active
5680,3994,179,Savings,01-07-2017,116.59,Closed
5681,2580,8,Credit Card,12-02-2014,54.15,Active
5682,1377,54,Loan,03-02-2023,24.14,Active
5683,2371,148,Current,10-04-2018,28.33,Suspended
5684,813,70,Loan,08-08-2024,-41.52,suspended
5685,700,171,Savings,27-08-2017,203.12,Suspended
5686,2955,77,Savnigs,11-02-2017,55.58,Active
5687,1722,144,Savings,25-09-2012,145.27,Suspended
5688,1240,135,Savings,24-10-2014,154.86,Suspended
5689,3604,178,Credit Card,16-02-2020,35.29,Closed
5690,2880,196,Cerdit Card,25-02-2015,373.52,Closed
5691,1375,99,oLan,10-05-2021,6.83,Active
5692,1516,32,Loan,10-03-2017,28.61,Active
5693,762,107,Loan,18-09-2024,30.71,Active
5694,311,116,Savings,20-03-2023,254.89,Suspended
5695,1446,68,Credit Card,01-04-2015,130.21,Active
5696,2583,79,Savings,"Jul 28, 2023",248.05,Suspended
5697,2510,90,Current,15-09-2024,47.2,Suspended
5698,3199,7,Savings,09-01-2018,60.19,Closed
5699,2243,91,Loan,12-05-2014,42.23,Suspended
5700,3527,7,Current,29-05-2025,177.09,Suspended
5701,237,88,Savings,"Mar 14, 2022",23.19,Suspended
5702,3748,194,Loan,06-07-2020,972.73,Active
5703,255,121,Savigns,11-12-2013,29.31,Active
5704,2298,88,Credit Card,19-03-2016,20.64,Suspended
5705,3379,67,Credit Card,09-11-2023,39.48,Closed
5706,1461,176,Credit Card,06-11-2024,119.58,Closed
5707,3690,40,Credit Card,02-09-2013,39.96,Active
5708,2864,60,Savings,12-08-2020,61.52,Suspended
5709,3139,19,Savings,10-08-2016,141.08,Suspended
5710,1832,97,Loan,"Apr 07, 2019",277.71,Closed
5711,1680,9,Loan,28-08-2017,42.12,Active
5712,988,174,Savings,04-02-2017,171.72, Suspended
5713,1733,21,Loan,17-07-2014,61.48,Closed
5714,3403,70,Loan,26-08-2017,168.76,Suspended
5715,2987,159,Lona,16-02-2017,2.67,Active
5716,2311,62,Loan,26-05-2013,11.39,Closed
5717,422,140,Current,05-11-2018,60.73,Suspended
5718,2530,124,Savings,29-01-2023,60.73,Closed
5719,1626,113,Credit Card,24-08-2024,259.01,Closed
5720,1807,187,Loan,16-06-2020,157.87,Active
5721,1442,170,Loan,22-08-2022,3.79,Suspended
5722,768,33,Credit Card,09-01-2025,-56.41,Closed
5723,998,45,Credit Card,27-10-2019,54.88,Active
5724,3994,94,Loan,22-11-2024,10.28,Suspended
5725,3130,43,Credit Card,11-06-2020,326.81,suspended
5726,492,77,Loan,"Feb 26, 2021",55.34,Suspended
5727,2178,112,Current,05-05-2017,59.89,Suspended
5728,105,135,Savings,14-10-2023,666.04,Suspended
5729,3794,54,Loan,11-04-2020,46.19,Suspended
5730,2084,97,Loan,13-11-2021,274.64,Active
5731,2963,125,Current,13-11-2012,85.29,Active
5732,179,8,Credti Card,16-01-2014,47.74,  Closed  
5733,1133,19,Savings,17-12-2022,70.55,Closed
5734,2450,16,Loan,17-11-2016,242.56,Suspended
5735,592,139,Savings,11-03-2022,95.7,Suspended
5736,3667,6,Current,19-11-2017,127.74,Suspended
5737,712,26,Loan,"Apr 16, 2021",109.81,Suspended
5738,1381,130,Loan,17-08-2016,95.4,Closed
5739,1893,21,Credit Card,"May 19, 2022",121.54,Closed
5740,3938,161,Savings,"Dec 12, 2020",51.5,Suspended
5741,1364,94,Savings,09-04-2024,95.9,Closed
5742,1696,140,Current,04-09-2021,47.39,Suspended
5743,1176,122,Savings,"Oct 06, 2019",345.9,Closed
5744,2351,157,Loan,03-03-2025,149.85,Closed
5745,36,154,Current,23-06-2022,148.94,Closed
5746,3944,126,Current,08-03-2017,154.43,Active
5747,2916,131,Savings,07-06-2018,14.14,Active
5748,521,52,Current,19-02-2012,239.17,Active
5749,1207,171,Laon,06-08-2014,30.95,Active
5750,2638,197,Savings,21-08-2022,65.55,Suspended
5751,2406,199,Savings,11-03-2015,209.21,Suspended
5752,480,192,Current,19-12-2023,184.66,Closed
5753,1401,84,Credit Card,01-06-2019,11.81,Suspended
5754,1708,190,Savings,24-05-2019,20.94,Closed
5755,3130,112,Savings,30-11-2012,24.6,Closed
5756,3190,73,Loan,17-10-2025,86.47,Active
5757,1221,102,Credit Card,02-12-2014,75.72,Active
5758,972,83,Current,07-05-2015,31.22,Suspended
5759,2204,172,Current,17-04-2018,131.64,Closed
5760,3307,120,Current,24-12-2012,66.39,Closed
5761,3018,162,Loan,30-10-2015,50.36,Closed
5762,2261,55,Loan,19-05-2015,379.09,Closed
5763,1036,16,Current,20-12-2024,44.98,Active
5764,4060,83,Loan,22-11-2014,20.61,Closed
5765,1666,165,Loan,24-05-2015,116.98,Suspended
5766,3306,33,Credit Card,07-05-2022,31.51,Suspended
5767,2087,7,Current,25-02-2021,52.24,Suspended
5768,2422,100,Loan,15-10-2012,95.43,Active
5769,2873,174,Credit Card,15-02-2024,175.51,Suspended
5770,868,53,Loan,06-02-2014,11.11,Closed
5771,3362,1,Savings,09-10-2022,158.61,Active
5772,2473,139,Current,09-06-2018,15.22,Closed
5773,671,124,Credit Card,14-05-2021,39.84,Active
5774,1303,161,Credit Card,08-04-2025,43.26,Closed
5775,3648,160,Savings,21-04-2013,26.16,Suspended
5776,101,116,Current,27-04-2015,91.06,Active
5777,1695,190,Savinsg,03-02-2021,109.68,Suspended
5778,1887,193,oLan,11-07-2018,114.22,Closed
5779,3673,17,Credit Card,27-04-2023,236.06,Closed
5780,1737,55,Current,05-09-2020,106.76,Closed
5781,3378,181,Loan,27-08-2015,17.28,Suspended
5782,371,72,Loan,04-12-2024,130.18,Suspended
5783,3948,162,Savings,15-11-2021,52.92,Suspended
5784,740,78,Loan,17-04-2019,95.31,Active
5785,3124,74,Credit Card,26-02-2013,216.74,Closed
5786,358,157,Loan,20-10-2017,109.01,Closed
5787,285,26,Credit Card,16-09-2015,26.86,Suspended
5788,1391,90,Credit Card,20-07-2024,61.76,Closed
5789,3688,5,Savings,20-10-2019,43.11,Closed
5790,2,59,Current,27-09-2014,86.91,Active
5791,2475,148,Credit Card,28-10-2019,352.94,Active
5792,2152,103,Credit Card,"Oct 03, 2014",486.7,Closed
5793,1228,186,Credit Card,13-07-2021,58.48,Suspended
5794,1733,63,Current,20-03-2014,78.74,Suspended
5795,1744,21,Current,05-03-2024,42.61,Active
5796,671,90,Loan,18-01-2014,29.36,Closed
5797,3318,89,Credit Card,10-05-2015,93.34,Active
5798,1782,83,Savings,11-08-2024,393.79,Active
5799,2614,26,Credit Card,19-04-2019,87.68,Active
5800,1223,34,Current,20-12-2018,444.33, Closed
5801,1246,53,Loan,02-12-2020,129.86,Active
5802,640,166,Loan,20-05-2014,31.27,Closed
5803,2244,112,Loan,30-11-2012,22.14,Active
5804,3107,100,Loan,30-11-2013,141.96,Closed
5805,2777,43,Savings,29-03-2017,202.17,Closed
5806,1310,191,Loan,26-06-2015,137.54,Suspended
5807,891,193,Savings,27-07-2013,41.67,Suspended
5808,669,128,Loan,03-07-2025,47.51,Suspended
5809,480,72,Loan,16-01-2023,249.49,Active
5810,2274,176,Savings,18-03-2023,72.43,Active
5811,2845,182,Loan,14-12-2022,78.68,Closed
5812,1816,25,Savings,05-08-2024,327.52,Closed
5813,1930,200,Loan,15-08-2022,114.14,Suspended
5814,2056,144,Crurent,29-09-2021,89,Active
5815,1902,6,Savings,25-10-2024,166.33,Closed
5816,1611,42,Credit Card,11-12-2019,54.21,Closed
5817,3620,140,Loan,07-11-2022,17.02,Suspended
5818,238,61,Loan,19-07-2019,179.78,Suspended
5819,1099,31,Current,09-06-2018,155.6,Active
5820,551,172,Savings,"Oct 30, 2016",101.98,Closed
5821,2656,106,Credit Card,05-05-2013,13.16,Suspended
5822,1617,166,Credit Card,23-12-2023,65.59,Active
5823,2076,35,Credit Card,01-03-2018,125.22,Active
5824,3714,179,Savings,25-08-2019,67.32,Suspended
5825,607,43,Current,14-02-2023,91.32,Active
5826,1221,194,Savings,01-05-2018,225.42,Suspended
5827,2570,141,Savings,31-05-2016,9.18,Closed
5828,2720,124,Credit Card,24-05-2014,76.05,Active
5829,2932,132,Savings,26-05-2014,120.86, Active
5830,3860,26,Loan,08-08-2012,236.75,Active
5831,692,46,Savings,13-10-2022,192.23,Suspended
5832,482,197,Current,05-02-2014,144.38,Closed
5833,2536,22,Savings,07-02-2024,186.32,Active
5834,2501,141,Loan,12-02-2012,515.34,Suspended
5835,819,115,Current,"Dec 06, 2022",379.81,Active
5836,2009,96,Savings,09-06-2019,31.78,Closed
5837,2542,196,Current,11-12-2017,43.43,Active
5838,2520,163,Current,25-10-2024,23.84,Active
5839,2301,29,Loan,22-07-2024,86.08,Active
5840,4020,19,Credit Card,11-11-2019,286.95,Active
5841,1971,6,Credit Card,14-02-2023,24.89,Active
5842,3773,187,Loan,04-07-2022,37.29,Suspended
5843,444,174,Current,08-01-2014,123.23,Active
5844,2124,30,Credit Card,04-06-2018,91.16,Closed
5845,505,94,Loan,23-11-2013,82.27,Closed
5846,2544,69,Current,26-05-2021,-18.75,Active
5847,3793,11,Current,30-01-2016,41.46,Active
5848,2346,141,Current,15-03-2013,78.25,Suspended
5849,2959,62,Savings,25-07-2012,113.01,Active
5850,3286,123,Loan,17-06-2013,59.07,Active
5851,3639,134,Loan,01-06-2025,12.42,Suspended
5852,1739,164,Credit Card,20-05-2015,34.86,Suspended
5853,3811,81,Loan,16-10-2018,25.18,Suspended
5854,229,79,Savings,20-03-2018,471.63,Active
5855,2552,13,Current,18-05-2018,109.11,Closed
5856,3425,42,Credit Card,08-11-2017,322.27,Suspended
5857,2089,34,Current,04-10-2020,11.71,Suspended
5858,3654,103,Laon,08-06-2012,13.95,  Active  
5859,2717,4,Loan,26-12-2019,57.84,Closed
5860,1163,143,Credit aCrd,27-02-2025,534.45,Closed
5861,339,62,Current,"Feb 16, 2021",35.53,Active
5862,1222,82,Current,16-04-2025,178.15,Active
5863,757,48,Credit Card,08-03-2017,122.16,Suspended
5864,3788,188,Savings,17-12-2024,156.83,Closed
5865,2554,112,Loan,02-06-2017,46.47,Closed
5866,4009,189,Savings,01-01-2022,171.41,Closed
5867,1947,193,Savings,"Jun 22, 2024",427.11,Suspended
5868,4047,166,Credit Card,08-04-2024,36.92,Active
5869,3194,123,Loan,22-08-2022,119.16,Closed
5870,3348,169,Savings,20-08-2013,25.41,Suspended
5871,198,186,Current,27-10-2014,184.56,Closed
5872,2093,40,Savings,27-04-2020,37.35,closed
5873,1709,38,Credit Card,18-03-2025,611.6,Suspended
5874,2446,185,Current,05-06-2014,22.81,Suspended
5875,2564,83,Current,17-07-2017,29.02,Closed
5876,2683,82,Savings,03-01-2025,38.08,Closed
5877,2775,7,Savings,09-07-2012,116.1,Suspended
5878,209,154,Credit Card,02-06-2018,133.1,Suspended
5879,2907,162,Savings,24-05-2022,15.07,Active
5880,700,191,Loan,"May 11, 2012",23.85,Closed
5881,3861,170,Savings,16-06-2021,36.34,Suspended
5882,2078,104,Loan,29-01-2016,472.81,Active
5883,230,20,Current,"Oct 10, 2022",87.85,Active
5884,264,150,Current,28-03-2024,19.27,Active
5885,2264,172,Current,12-12-2021,157.58,Suspended
5886,1059,73,Loan,03-08-2012,106.96,Active
5887,2670,1,aSvings,21-10-2016,56.09,Suspended
5888,2484,61,Current,15-02-2017,-510.55,Suspended
5889,1317,34,Current,10-10-2015,98.13,Active
5890,319,70,Loan,26-02-2022,88.96,Suspended
5891,2634,150,Laon,07-09-2019,19.96,Closed
5892,292,75,Current,25-08-2015,9.3,Active
5893,2164,33,Savings,27-10-2019,48.48,Closed
5894,526,13,Savings,10-10-2021,95.71,Closed
5895,2996,199,Credit Card,21-06-2019,40.52,Closed
5896,1171,14,Savings,03-02-2022,91.73,Closed
5897,487,25,Savings,01-12-2013,23.09,Closed
5898,3723,43,CreditC ard,07-07-2022,18.27,Suspended
5899,3425,125,Savings,22-10-2023,508.96,Closed
5900,2057,138,Current,04-06-2020,73.02,Closed
5901,1430,64,Current,17-05-2021,67.96,Active
5902,2867,174,Credit Card,05-06-2016,212.15,Active
5903,3407,165,Savings,28-05-2013,69.03,Closed
5904,144,85,Loan,05-05-2013,58.11,Active
5905,1149,90,Credit Card,"Oct 28, 2012",51.37,Closed
5906,423,18,Loan,12-06-2014,78.53,Suspended 
5907,2570,188,Current,04-10-2025,140.4,Closed
5908,9,185,Savings,11-07-2017,13.44,Suspended
5909,3066,2,Savings,15-12-2022,98.2,Active
5910,3348,72,Loan,24-01-2015,226.31,Closed
5911,560,109,Loan,22-04-2019,37.6,Suspended
5912,195,110,Credit Card,06-05-2015,54.98,Closed
5913,442,31,Current,07-12-2020,11.85,Suspended
5914,2084,131,Credit Card,18-02-2022,79.02,Active
5915,392,168,Loan,07-05-2021,108.08,Suspended
5916,3182,138,Savings,"May 23, 2014",281.48,  Suspended  
5917,3768,153,Savings,04-05-2018,17.5,Closed 
5918,2104,59,Savings,02-08-2017,37.98,Active
5919,363,78,Savings,03-10-2013,-78.74,Active
5920,2567,51,Loan,31-03-2024,89.44,Active
5921,3946,190,Loan,26-07-2021,144.88,Active
5922,1656,172,Credit Card,03-07-2016,411.42,Closed
5923,1324,109,Loan,09-07-2018,81.74,Suspended
5924,2053,46,Savings,10-05-2020,185.19,Active
5925,1303,59,Credit Card,28-08-2023,32.91,Closed
5926,3324,105,Savings,15-10-2018,147.84,Closed
5927,1932,69,Loan,02-09-2017,987.86,Closed
5928,2761,25,Savings,09-09-2012,93.22,Active
5929,378,169,Current,28-06-2018,45.54,Closed
5930,1314,50,Savings,10-04-2022,143.79,Active
5931,528,181,Savings,21-07-2013,26.07,Suspended
5932,3001,135,Credit Card,"Mar 02, 2023",979.3,Closed
5933,3639,181,Savings,30-12-2021,78.27,Active
5934,985,11,Credit Card,13-12-2020,29.04,Suspended
5935,2524,84,Credit Card,27-09-2024,174.07,Closed
5936,3860,15,Savings,03-02-2013,28.04,Closed
5937,24,89,Current,25-09-2020,47.11,Active
5938,1796,70,Current,19-04-2015,238.81,Active
5939,2224,163,Savings,28-08-2017,40.06,Suspended
5940,1806,102,Savings,10-09-2016,375.95,Closed
5941,1106,2,Current,25-12-2017,15.07,Suspended
5942,3855,102,Current,09-07-2020,39.07,Suspended
5943,1203,199,Loan,05-12-2021,24.33,Suspended
5944,1894,101,Loan,06-07-2012,147.6,Active
5945,59,24,Credit Card,13-12-2021,166.26,Suspended
5946,2452,150,Savings,14-12-2017,73.8,Closed
5947,1387,174,Credit Card,12-01-2016,375.08,Active
5948,1757,12,Credit Card,24-08-2013,28.05,Closed
5949,1867,35,Current,01-03-2016,104.33,Active
5950,790,159,Current,02-11-2022,38.33,Closed
5951,2367,13,Loan,09-04-2013,19.75,Closed
5952,1260,174,Savings,26-09-2015,26.34,Active
5953,1927,2,Savings,03-03-2020,273.76,Active
5954,1391,88,Current,13-08-2018,201.36,Suspended
5955,1212,107,Savings,22-05-2020,71.12,Suspended
5956,928,185,Loan,04-02-2022,143.83,Closed
5957,3340,79,Savings,18-04-2024,206.26,Active
5958,3361,170,Savings,07-10-2023,251.96,Suspended
5959,1408,101,Credit Card,12-06-2020,41.18,Suspended
5960,1035,26,Credit Card,19-09-2023,59.72,Closed
5961,804,48,Credit Card,10-09-2025,6.73,Suspended
5962,1689,3,Credit Card,31-03-2019,42.77,Closed
5963,246,46,Savings,14-05-2025,148.36,Suspended
5964,1415,144,Credit Card,03-03-2023,65.21,Closed
5965,3270,7,Savings,11-09-2014,129.75,Suspended
5966,3961,102,Credit Card,07-01-2024,419.34,Closed
5967,668,98,Current,04-05-2025,51.04,Closed
5968,2605,22,Loan,10-06-2019,211.88,Active
5969,459,81,Credit Card,24-04-2018,323.99,Active
5970,613,140,Crdeit Card,17-08-2024,71.59,Active
5971,2768,24,Credit Card,30-09-2023,345.81,Closed
5972,3746,160,Current,02-09-2012,243.26,Active
5973,3737,24,Current,19-04-2020,284.16,Suspended
5974,2247,34,Loan,05-09-2017,235.83,Suspended
5975,2288,4,Current,06-06-2019,541.47,Active
5976,3769,23,Credit Card,09-06-2018,95.08,ACTIVE
5977,585,143,Savings,03-11-2024,35.4,Suspended
5978,377,51,Current,07-12-2015,91.93,Active
5979,258,69,Loan,18-02-2014,161.27,Active
5980,1192,114,Savings,10-10-2015,407.25,Active
5981,3029,94,Current,17-10-2024,130.82,Active
5982,2827,126,Credit Card,30-10-2015,1672.93,closed
5983,3231,195,Credit Card,17-09-2016,58.18,Suspended
5984,3855,107,Current,22-12-2017,11.95,Active
5985,1952,72,Credit Card,01-03-2023,69.79,Suspended
