card_id,customer_id,card_type,limit_amount,issue_date,is_active
3854,4014,Amex,54878.72,08-03-2015,1
3855,4039,RuPay,3929.72,06-08-2020,1
3856,4031,MasterCard,174037.32,01-03-2016,1
3857,4005,Amex,176216.9,30-03-2016,1
3858,4022,Visa,154498.62,13-01-2015,1
3859,4010,Vias,59815.51,16-03-2022,0
3860,4040,MasterCard,124896.38,11-06-2020,1
3861,4014,Visa,108189.5,04-06-2014,1
3862,4009,Visa,133753.44,06-10-2016,1
3863,4033,MasterCard,171207.99,08-01-2018,1
3864,4039,Amex,141094.33,27-01-2025,1
3865,4040,MastreCard,168536.18,10-01-2022,1
3866,4039,Visa,81613.34,29-02-2024,1
3867,4017,Visa,178089.41,06-07-2021,1
3868,4001,RuPay,213835.59,17-08-2022,1
3869,4028,MasterCard,130517.42,01-03-2018,1
3870,4020,Visa,267.93,15-06-2014,1
3871,4031,RuPay,-254492.49,25-04-2022,TRUE
3872,4031,Visa,-23107.53,08-03-2020,0
3873,4037,MasterCard,124941.11,"May 09, 2021",1
3874,4040,Visa,275285.36,01-05-2018,1
3875,4025,MasterCard,309195.01,05-03-2015,1
3876,4007,MasteraCrd,18632.42,14-11-2018,1
3877,4016,Visa,120498.88,01-04-2017,TRUE
3878,4017,RuPay,121522.7,28-08-2020,1
3879,4007,MasterCard,140673.47,21-09-2014,0
3880,4039,Visa,108740.21,21-08-2020,0
3881,4003,Visa,242683.33,29-11-2021,1
3882,4013,Visa,299007.06,30-04-2021,1
3883,4019,MasterCard,145723.04,10-06-2015,0
3884,4039,Visa,237514.08,24-03-2018,1
3885,4027,RuPay,30314.57,07-12-2019,0
3886,4017,Visa,158876.67,30-04-2025,1
3887,4034,Visa,25147.95,11-06-2021,1
3888,4001,Amex,40860.98,20-07-2016,1
3889,4034,Visa,341168.43,25-01-2020,1
3890,4006,MasterCard,29114.45,03-03-2024,1
3891,4021,RuPay,105339.74,23-11-2022,1
3892,4017,MasterCard,146032.65,25-07-2024,1
3893,4034,Visa,280737.44,16-03-2021,1
3894,4018,MasterCard,82330.9,21-04-2023,1
3895,4019,Amex,81896.3,19-05-2015,1
3896,4014,RuPay,97776.97,"Sep 16, 2020",1
3897,4026,Amex,66424.85,12-11-2014,1
3898,4008,MasterCard,8172.14,24-03-2020,1
3899,4017,MasterCard,290828.09,20-02-2015,1
3900,4029,Amex,104938.56,12-09-2022,1
3901,4014,MasterCard,13264.38,31-05-2020,1
3902,4016,MasterCard,29606.01,27-01-2025,1
3903,4004,RuPay,275297.72,23-01-2014,0
3904,4011,Visa,17946.28,13-12-2024,1
3905,4028,Visa,88338.2,17-05-2017,NO
3906,4014,MasterCard,52281.89,"Oct 20, 2024",1
3907,4024,RuPay,48605.66,28-02-2024,1
3908,4031,Amex,51867.26,17-08-2021,0
3909,4017,RuPay,231686.86,"Sep 09, 2015",1
3910,4040,Amex,60675.59,06-08-2015,1
3911,4010,aMsterCard,184181.59,19-09-2025,0
3912,4015,RuPay,190171.95,09-05-2018,1
3913,4019,RuPay,88146.01,10-07-2020,1
3914,4007,RuPay,"1,63,419.21",16-03-2014,0
3915,4010,Amex,25116.69,30-04-2022,1
3916,4032,Visa,-92569.97,13-01-2017,0
3917,4011,MasterCard,66918.39,29-09-2017,0
3918,4014,RuPay,282418.18,19-01-2014,1
3919,4014,MasterCard,111878.53,23-11-2014,0
3920,4010,Visa,16666.36,02-06-2021,1
3921,4007,Amex,205157.33,04-02-2023,1
3922,4018,MasterCard,37911.21,27-03-2025,1
3923,4040,Amex,2194.55,31-10-2024,1
3924,4016,MasterCard,105637.67,14-03-2022,0
3925,4020,RuPay,341138.18,23-05-2025,1
3926,4008,RuPay,97951.78,28-02-2014,1
3927,4021,MasterCard,144797.92,16-02-2020,1
3928,4022,Amex,38548.43,19-08-2021,1
3929,4008,Visa,32565.3,01-02-2014,1
3930,4033,Amex,173081.84,16-09-2019,0
3931,4028,RuPay,167258.37,09-02-2015,1
3932,4019,Visa,135988.38,20-10-2018,1
3933,4039,Amex,144853.67,23-11-2024,1
3934,4030,MasterCard,"80,833.88",01-05-2014,0
3935,4010,MasterCard,218576.29,24-01-2020,1
3936,4011,RuPay,97153.62,"Oct 24, 2024",0
3937,4017,RuPay,35579.51,13-12-2014,1
3938,4025,MasterCard,45452.94,19-02-2018,1
3939,4034,Amex,135708.27,02-06-2015,1
3940,4036,MasterCard,136040.49,20-12-2017,1
3941,4038,Visa,54900.11,04-08-2022,0
3942,4013,Visa,73094.39,10-11-2022,1
3943,4020,Amex,174054.91,15-11-2019,0
3944,4032,Amex,216028.27,02-12-2022,1
3945,4014,Amex,40216.09,13-01-2015,0
3946,4029,Visa,116672.09,"Aug 08, 2019",1
3947,4007,Amex,18068.93,02-09-2021,1
3948,4004,RuPay,73588.24,08-10-2024,1
3949,4037,MasterCard,112206.96,27-08-2019,0
3950,4013,Amex,19459.21,15-05-2020,0
3951,4040,MasterCard,87162.63,03-02-2014,1
3952,4031,Amex,141516.75,03-01-2019,1
3953,4011,Amex,8105.39,16-12-2023,1
3954,4036,RuPay,118369.08,30-05-2020,1
3955,4024,MasterCard,35310.79,27-07-2021,1
3956,4021,Visa,4146.96,13-06-2018,1
3957,4006,Amex,167628.02,24-04-2024,1
3958,4037,Visa,139706.27,04-04-2023,1
3959,4025,RuPay,149901.2,23-08-2021,1
3960,4015,RuPay,87285.24,01-01-2022,1
3961,4034,MasterCard,121713.27,03-06-2019,0
3962,4014,RuPay,178151.94,12-01-2015,0
3963,4035,MasterCard,177136.05,20-11-2021,0
3964,4027,MasterCard,207288.22,16-11-2022,1
3965,4032,RuPay,47679.23,21-04-2025,1
3966,4009,MasterCard,234795.36,14-01-2014,1
3967,4013,RuPay,200261.43,14-06-2018,1
3968,4037,Amex,216353.61,18-11-2018,0
3969,4011,Amex,85282.24,26-03-2021,1
3970,4001,Amex,21280.61,30-06-2017,1
3971,4038,RuPay,156256.17,28-03-2023,1
3972,4009,MasterCard,215805.92,28-02-2016,1
3973,4007,RuPay,136496.49,11-11-2023,1
3974,4010,Visa,77221.76,"Oct 30, 2016",1
3975,4003,MasterCard,267474.36,20-07-2014,0
3976,4018,RuPay,54929.6,21-08-2025,1
3977,4002,Amex,61036.1,25-06-2021,1
3978,4017,Visa,110187.57,08-10-2018,FALSE
3979,4001,MasterCard,2381.31,"Jun 29, 2017",1
3980,4033,Amex,32619.6,22-01-2019,1
3981,4010,Vsia,176405.7,20-10-2018,1
3982,4017,RuPay,157684.32,23-02-2019,1
3983,4035,MasterCard,202527,19-09-2021,1
3984,4038,MasterCard,120295.12,25-12-2018,0
3985,4022,Visa,128198.47,29-08-2015,1
3986,4027,Amex,230622.5,26-02-2021,0
3987,3838,RuPay,148463.65,01-05-2017,0
3988,4037,MasterCard,86428.06,06-07-2021,FALSE
3989,4001,Amex,142204.62,13-07-2014,1
3990,4011,RuPay,257727.23,26-02-2015,1
3991,4026,MasterCard,73661.27,14-04-2023,1
3992,4003,Visa,127820.91,25-05-2016,1
3993,4032,Visa,32374.56,17-02-2021,1
3994,4009,MasterCard,184161.18,15-11-2022,1
3995,4003,Amex,63070.11,"Mar 25, 2025",1
3996,4004,RuPay,36635.02,18-06-2022,1
3997,4028,RuPay,80741.85,30-12-2015,1
3998,4030,Amex,166675.56,29-12-2020,1
3999,4025,Visa,101664.11,23-04-2015,1
4000,4021,Amex,214913.2,03-02-2023,0
4001,4038,Visa,99450.14,07-11-2017,1
4002,4003,MasterCard,181183.41,04-07-2016,1
4003,4037,Visa,253693.83,21-02-2019,1
4004,4038,MasterCard,86263.23,06-04-2014,1
4005,4008,Amex,202388.49,31-01-2025,NO
4006,4029,RuPay,"1,94,262.66",26-04-2017,1
4007,4002,RuPay,106558.55,27-03-2024,NO
4008,4023,Visa,162439.69,20-03-2020,1
4009,4032,Visa,97805.23,28-08-2016,1
4010,4006,RuPay,251717.14,06-05-2018,1
4011,4028,RuPay,19754.32,20-11-2024,1
4012,4031,Visa,61983.29,01-06-2015,1
4013,4023,MasterCard,110494.14,06-07-2018,1
4014,4024,Visa,126183.9,25-06-2016,1
4015,4038,Visa,114200.19,05-05-2015,1
4016,4024,Amxe,139154.1,14-01-2022,1
4017,4036,MasterCrad,75279.33,01-01-2018,0
4018,4015,MasterCard,146952.07,06-09-2022,1
4019,4006,Visa,208118.01,04-12-2020,1
4020,4014,Visa,116639.67,17-04-2021,0
4021,4032,Amex,"11,120.52",01-03-2017,1
4022,4016,Amex,148642.66,21-06-2017,1
4023,1854,MasterCard,17163.72,10-08-2024,1
4024,4032,Amex,222804.39,24-02-2017,1
4025,4025,RuPay,238659.4,14-05-2015,1
4026,4039,MasetrCard,239843.87,20-12-2016,YES
4027,4032,RuPay,198001.63,20-05-2014,1
4028,4001,Visa,18359.21,22-08-2022,1
4029,4024,Amex,43004.74,30-08-2025,1
4030,4004,RuPay,95167.67,20-01-2015,0
4031,4022,RuPay,6808.27,"Sep 26, 2016",1
4032,4033,Visa,247965.65,14-05-2020,1
4033,4010,Visa,199021.84,27-04-2016,1
4034,4005,Amex,117384.92,"Feb 06, 2016",1
4035,4006,RuPay,120660.6,30-07-2023,1
4036,4035,MasterCard,51033.63,07-01-2024,1
4037,4001,RuPay,178659.56,27-09-2016,1
4038,4017,MasterCard,308056.91,14-01-2025,1
4039,4040,Visa,2369.53,30-07-2016,1
4040,4036,MasterCard,186494.87,"Nov 07, 2015",1
4041,4008,MasterCard,27797.97,03-10-2016,1
4042,4002,RPuay,230924.84,08-05-2015,0
4043,4021,RuPay,157370.61,09-06-2025,1
4044,4001,Amex,192442.73,14-09-2018,0
4045,4003,Amex,123187.62,30-04-2018,1
4046,4037,Amex,129590.84,13-01-2015,1
4047,4015,RuPay,124180.55,02-01-2014,1
4048,4016,RuPay,178640.38,06-11-2015,1
4049,4018,Visa,96134.63,04-08-2016,1
4050,4038,Amex,83857.01,08-01-2021,1
4051,4001,MasterCard,263915.17,07-10-2022,1
4052,4004,Visa,138750.46,23-08-2017,0
4053,4012,MasterCard,125900.13,09-04-2023,1
4054,4023,Amex,49308.29,16-01-2015,TRUE
4055,4001,MasterCard,204783.59,16-11-2020,1
4056,4040,MasterCard,187810.45,20-02-2018,1
4057,4001,Visa,"7,180.90",14-09-2020,0
4058,4026,RuPay,-200907.8,"Feb 28, 2024",1
4059,4015,Amex,32870.28,31-07-2024,1
4060,4029,MasterCard,194932,25-01-2018,1
4061,4025,RuPay,"1,99,864.51",21-06-2018,0
4062,4016,Amex,292173.42,27-03-2014,1
4063,4032,Amex,58234.62,27-04-2019,1
4064,4027,Visa,219018.17,30-10-2022,1
4065,4005,Visa,84671.1,28-06-2022,1
4066,4012,Visa,115437.73,31-08-2020,1
4067,4031,MasterCard,46618.96,12-01-2021,0
4068,4017,RuPay,212487.02,"Aug 11, 2024",0
4069,4013,Visa,15645.26,12-11-2017,1
4070,4036,Visa,108161.51,11-01-2024,1
4071,4027,RuPay,114059.98,02-11-2022,1
4072,4005,MasterCard,54871.65,26-11-2021,1
4073,4040,Visa,166472.13,28-04-2021,1
4074,4027,Visa,208812.53,10-08-2024,1
4075,4013,MasterCard,128727.01,21-08-2021,1
4076,4017,Amex,133340.65,17-09-2021,1
4077,4029,Visa,98990.68,05-04-2024,1
4078,4001,Visa,386.18,04-06-2016,1
4079,4015,Amex,60915.11,21-07-2021,1
4080,4024,Amex,148619.92,05-11-2023,0
4081,4020,Visa,100754.01,"Jun 24, 2025",1
4082,4036,Visa,39280.36,24-08-2020,0
4083,4017,RuPay,117799.66,30-03-2016,1
4084,4033,MasterCrad,60900,29-06-2020,TRUE
4085,4034,RuPay,275368.3,"Nov 05, 2020",1
4086,4007,RuPay,143877.41,12-12-2019,1
4087,4003,Amex,161731.82,02-04-2016,1
4088,4029,MasterCard,197024.69,30-05-2018,1
4089,4004,RuPay,3209.43,04-04-2015,1
4090,4039,Amex,107696,27-02-2020,1
4091,4025,MasterCard,56061.09,02-04-2022,1
4092,4028,MasterCard,90440.14,21-12-2016,1
4093,4027,RuPay,60113.02,17-11-2023,1
4094,1304,RuPay,235068.9,14-03-2017,1
4095,4004,Amex,170415.33,07-06-2015,1
4096,4020,MasterCard,260282.68,10-03-2014,1
4097,4021,Amex,104415.78,22-12-2015,1
4098,4011,Visa,131274.29,28-05-2024,0
4099,4032,Visa,278973.61,30-04-2021,1
4100,4013,Amex,49107.27,07-08-2015,1
4101,4027,Amex,205515.07,08-06-2014,1
4102,4039,RuPay,133146.82,27-09-2023,0
4103,4034,RuPay,16930.18,30-07-2024,1
4104,4014,Visa,"1,07,079.87",14-10-2018,1
4105,4025,RuPay,30376.09,03-09-2017,1
4106,4013,MasterCard,23983.37,18-06-2019,1
4107,4021,Amex,55806.79,01-07-2020,0
4108,4038,Vias,15704.36,05-02-2014,1
4109,4035,MasterCard,101304.95,29-11-2020,1
4110,4036,Amex,27822.4,11-03-2016,1
4111,4037,Amex,95231.92,26-08-2023,1
4112,4010,Visa,116115.33,13-05-2017,1
4113,4003,MasterCard,14213.42,07-02-2015,1
4114,4024,Amex,102468.7,"Mar 29, 2019",1
4115,4003,RuPay,-145721.66,21-04-2021,1
4116,4032,MasterCard,13671.19,18-12-2019,1
4117,4030,RuPay,117247.52,18-11-2015,1
4118,4001,MasterCard,237070.99,31-01-2017,1
4119,4017,RuPay,178555.58,22-06-2014,0
4120,4026,MasterCard,219964.69,11-02-2022,0
4121,4015,RuPay,4518.11,12-07-2022,1
4122,4001,Visa,191514,16-02-2021,1
4123,4025,RuPay,102845.56,09-11-2020,1
4124,4039,RuPay,213657.78,24-07-2018,1
4125,4036,MasterCard,185567.3,22-04-2021,1
4126,4025,RuPay,30909.3,28-06-2020,1
4127,4019,Visa,142193.63,15-11-2016,1
4128,4004,RuPay,131524,24-08-2023,1
4129,4018,Amex,19017.48,30-10-2024,1
4130,4013,Amex,257476.85,04-06-2017,1
4131,4001,MasterCard,45945.22,20-07-2021,0
4132,4017,MasterCard,245892.41,27-04-2017,1
4133,4033,Amex,285376.68,21-08-2015,1
4134,4027,MasterCard,170091.31,25-02-2021,1
4135,4016,MasterCard,38015.67,20-05-2016,1
4136,4013,MasterCard,192680.54,24-02-2021,1
4137,4003,MasterCard,18580.91,12-03-2017,1
4138,4030,RuPay,28118.01,10-09-2016,1
4139,4036,Aemx,105605.75,27-12-2019,1
4140,4006,Visa,127098.07,31-08-2020,1
4141,4023,Amex,241968.4,28-09-2022,1
4142,4038,MasterCard,88121.82,26-05-2017,0
4143,4031,MasterCard,133732.23,06-01-2015,1
4144,4034,RuPay,69697.52,21-08-2014,1
4145,4011,MasterCard,173421.55,17-06-2014,1
4146,4038,Visa,26884.06,03-12-2024,1
4147,4030,Aemx,81418.02,06-02-2014,0
4148,4020,MasterCard,163441.32,21-06-2018,TRUE
4149,4017,MasterCard,76823.6,21-09-2016,1
4150,4003,MasterCard,87376.54,19-06-2025,1
4151,4016,Amex,268321.58,07-01-2016,0
4152,4004,Visa,135855.54,17-03-2019,1
4153,4032,MasterCard,"1,73,157.84",23-10-2020,1
4154,4006,RuPay,52523.19,24-05-2015,0
4155,4004,Visa,"1,06,916.56",01-05-2025,1
4156,4010,RuPay,-40743.8,19-10-2016,1
4157,4029,MasterCard,28954.79,20-07-2016,1
4158,4025,MasterCard,18951.17,10-11-2017,1
4159,4007,RuPay,237506.35,"May 19, 2019",1
4160,4006,Amex,69388.58,27-02-2025,1
4161,4037,Amex,108614.78,14-12-2024,1
4162,4021,RuPay,86824.19,"Mar 17, 2023",1
4163,4002,RuPya,"57,053.68",27-04-2017,1
4164,4025,Visa,28676.65,05-10-2018,1
4165,4029,Visa,35068.52,05-04-2014,1
4166,4004,RuPay,123476.9,"May 02, 2023",1
4167,4024,RuPay,142634.31,15-10-2018,1
4168,4005,RuPay,74797.96,07-02-2025,0
4169,4012,RuPay,-154210.39,24-05-2018,1
4170,4038,RuPay,107531.24,16-05-2016,1
4171,4002,RuPay,155983.25,13-11-2020,1
4172,4004,MasterCard,147907.74,16-08-2016,0
4173,4040,MasterCard,"92,353.74",06-10-2023,0
4174,4020,Visa,99845.1,"Dec 08, 2023",1
4175,4030,Visa,"-69,635.08",01-11-2024,1
4176,4005,Visa,175113.74,31-01-2025,TRUE
4177,4024,RuPay,51310.1,03-08-2017,1
4178,4003,MasterCard,200512.43,30-01-2017,1
4179,4012,MasterCrad,46577.65,30-07-2015,0
4180,4001,MasterCard,223951.94,03-08-2021,1
4181,4015,RuPay,156021.02,16-07-2017,0
4182,4021,MasterCard,146413.36,"Jun 22, 2020",1
4183,4010,Amex,178569.3,28-05-2022,1
4184,4023,MasterCard,82466.51,22-12-2020,1
4185,4038,RuPay,120791.22,05-06-2017,0
4186,4002,Visa,29897.66,28-03-2020,1
4187,4022,RuPay,26346.94,19-01-2024,0
4188,4032,Amex,139319.26,"Dec 03, 2019",0
4189,4009,Visa,183113.54,03-06-2016,1
4190,4012,Amex,217545.03,03-03-2018,1
4191,4001,Amex,209454.73,"Dec 22, 2018",1
4192,4019,Amex,"87,512.26",11-08-2014,1
4193,4029,Visa,130459.12,25-06-2022,1
4194,4008,Visa,278289.07,07-10-2016,1
4195,4029,MasterCard,48761.28,14-05-2020,1
4196,4036,MasterCard,147515.05,29-07-2016,0
4197,4030,Amex,201810.2,12-09-2023,1
4198,4001,Visa,103531.58,18-11-2022,1
4199,4010,Visa,136829.17,27-01-2015,0
4200,4001,Amex,51826.61,14-05-2023,0
4201,4003,MasterCard,4043.38,09-10-2021,1
4202,4020,MasterCard,27559.87,22-06-2020,1
4203,4018,Amex,90234.7,08-08-2022,1
4204,4024,Amex,93620.1,04-07-2017,1
4205,4026,Visa,260230.98,19-03-2020,1
4206,4028,MasterCard,83337.63,13-12-2016,1
4207,4040,RuPay,42387.49,11-11-2022,1
4208,4016,MasterCard,177482.96,02-08-2023,1
4209,4004,MasteCrard,80031.09,23-06-2019,0
4210,4008,RuPay,126018.4,13-02-2014,1
4211,4029,Visa,95058.15,16-08-2019,1
4212,4017,Amex,168028.96,05-02-2023,1
4213,4021,RuPay,112489.53,01-12-2014,1
4214,4026,Visa,181270.43,13-11-2015,0
4215,4019,MasterCard,191272.53,05-05-2015,0
4216,4018,RuPay,132985.83,09-09-2015,1
4217,4009,Amex,75816.72,11-04-2018,0
4218,4036,Amex,59942.56,30-09-2021,1
4219,4026,RuPay,"5,380.01",26-06-2022,1
4220,4018,Amex,197573.22,20-12-2017,1
4221,4027,Amex,95395.9,26-04-2021,0
4222,4009,MasterCard,237178.94,02-05-2021,1
4223,4014,Visa,179792.36,07-02-2025,1
4224,4025,RuPay,159822.06,05-02-2018,1
4225,4025,RuPay,182833.32,09-11-2023,0
4226,4002,MasterCard,36138.92,16-02-2021,1
4227,4032,MasteraCrd,"83,548.59",12-06-2023,0
4228,4040,MasterCard,91744.09,21-08-2015,0
4229,4036,Amex,166577.63,"May 04, 2019",1
4230,4022,Visa,66893.54,21-01-2018,1
4231,4017,Amex,212482.22,24-04-2020,1
4232,4001,RuPay,83031.14,28-08-2025,1
4233,4033,MasterCard,136347.88,15-09-2025,1
4234,4013,MasterCard,225493.27,05-01-2021,0
4235,4008,RuPay,229424.03,"May 21, 2014",0
4236,4003,Visa,121613.07,12-11-2015,1
4237,4006,MasterCard,95747.46,19-02-2023,1
4238,4028,Visa,64666.8,16-01-2021,1
4239,4013,Visa,62620.75,27-02-2020,1
4240,4016,MasterCard,50930.41,20-12-2015,1
4241,4031,MasterCard,153355.69,27-02-2025,1
4242,4005,RuPay,176841.04,11-08-2015,1
4243,4021,MasterCard,121184.94,21-11-2023,1
4244,4017,RuPay,276365.35,29-09-2021,1
4245,4029,MasterCard,152015.11,27-08-2024,1
4246,4040,Amex,225016.56,29-06-2014,1
4247,4035,Visa,488.92,30-11-2021,1
4248,4001,Amex,135482.43,26-08-2025,1
4249,4013,Visa,167485.3,29-01-2019,1
4250,4036,MasterCard,187477.2,15-11-2022,1
4251,4017,RuPay,115839.82,01-11-2025,1
4252,4004,Visa,117686.18,11-02-2021,1
4253,4023,MasterCard,93927.7,25-01-2021,1
4254,4030,MasterCard,75700.51,15-11-2019,0
4255,4020,RuPay,52754.22,05-06-2014,1
4256,4035,RuPay,111368.49,06-01-2019,1
4257,4011,Amex,180914.79,27-04-2024,1
4258,4026,RuPay,61137.24,20-03-2022,1
4259,4009,Amex,196500.6,15-11-2014,0
4260,4019,Amex,85336.72,17-08-2014,1
4261,1520,RuPay,199426.36,04-06-2024,1
4262,4015,Visa,256169.68,15-03-2024,0
4263,4005,Amex,194768.71,07-06-2022,0
4264,4018,Amex,176309.96,08-11-2022,1
4265,4038,Visa,113918.69,21-04-2022,1
4266,4001,RuPay,240330.78,22-07-2024,1
4267,4006,Amex,97673.6,02-08-2025,1
4268,4031,Visa,105269.4,18-06-2018,1
4269,4025,RuPay,125506.79,25-08-2016,1
4270,4032,RuPay,2986.54,05-09-2019,1
4271,4037,RuPay,67370.38,21-12-2017,1
4272,4016,MasterCard,54745.98,06-04-2021,1
4273,4026,RuPay,102285.63,"Jul 12, 2020",1
4274,4037,MasterCard,38291.38,24-08-2018,1
4275,4018,RuPay,201400.92,17-04-2019,0
4276,4017,MasterCard,201948.72,25-03-2014,1
4277,4003,Visa,75025.08,22-03-2017,1
4278,4022,Visa,68609.75,19-09-2024,1
4279,4005,MasterCard,149608.3,05-01-2015,1
4280,4003,RuPay,73736.04,07-09-2023,1
4281,4003,Visa,127768.18,29-04-2016,1
4282,4034,MasterCard,"2,59,832.00",02-02-2020,1
4283,4020,RuPay,84977.87,15-09-2022,1
4284,4021,MasterCard,113502.3,20-01-2014,1
4285,4040,Visa,101328.71,"May 14, 2025",1
4286,4014,MasterCard,57134.23,17-02-2018,1
4287,4013,MasterCard,12481.8,04-10-2018,1
4288,1923,Visa,59281.85,21-02-2025,0
4289,4038,Visa,47989.38,12-12-2016,1
4290,4026,RuPay,199591.86,08-04-2014,1
4291,4015,MasterCard,228806.86,01-07-2015,1
4292,4034,RuPay,135305.96,04-01-2014,1
4293,4007,RuPay,194455.39,18-01-2014,1
4294,4006,Amex,46996.57,14-04-2016,1
4295,4003,RuPay,"1,18,321.83",31-03-2024,1
4296,4032,MasterCard,113851.97,28-01-2022,1
4297,4039,Visa,78413.26,15-10-2015,1
4298,4018,RuPay,131339.48,08-02-2014,1
4299,4036,Amex,96191.69,02-06-2015,1
4300,4031,RuPay,"1,17,183.84",08-12-2021,1
4301,4007,Amex,134250.25,"Aug 09, 2014",0
4302,4028,RuPay,6651.5,09-06-2018,1
4303,4029,Amex,80997.87,04-02-2018,1
4304,4038,Visa,61913.88,05-05-2015,1
4305,4037,MasterCard,92829.79,20-10-2018,1
4306,4020,Visa,7624.6,23-08-2016,1
4307,4017,RuPay,104192.41,08-10-2019,0
4308,4018,Amex,141474.55,18-03-2020,1
4309,4019,RuPay,119731.49,29-08-2020,1
4310,1767,RuPay,34848.64,16-12-2019,0
4311,4017,MasterCard,16350.14,01-07-2017,0
4312,4003,RuPay,180704.45,22-12-2019,1
4313,4031,Visa,205865.05,04-07-2022,1
4314,4037,Visa,-11934.78,18-12-2021,1
4315,4027,MasterCard,253852.04,05-05-2019,1
4316,4019,MasterCard,148563.01,07-08-2020,1
4317,4011,RuPay,105090.72,25-05-2025,1
4318,4028,MasterCard,92134.87,09-11-2014,1
4319,4007,Amex,113904.16,11-03-2018,1
4320,4021,Visa,80273.55,"Jan 18, 2018",0
4321,4038,MasterCard,"1,05,254.02","May 22, 2020",1
4322,4007,RuPay,49636.01,20-12-2016,0
4323,4029,RuPay,148622.67,22-01-2019,1
4324,4014,RuPay,96772.69,22-11-2022,1
4325,4015,Visa,140865.27,04-10-2021,1
4326,4002,Amex,45000.75,28-06-2015,1
4327,4039,Amex,110547.78,"Aug 06, 2023",0
4328,4033,Amex,"2,79,391.24",17-02-2020,1
4329,4015,Amex,77084.97,28-04-2020,1
4330,541,Amex,75716.13,18-04-2019,1
4331,4032,Amex,143561.89,18-05-2025,1
4332,4032,Amex,137846.96,30-05-2015,1
4333,4003,MasterCard,42943.4,17-11-2018,0
4334,4005,Amex,155802.67,02-09-2016,0
4335,4017,Amex,176719.66,22-02-2023,1
4336,4006,MasterCard,135759.04,21-09-2024,1
4337,4010,RuPay,62395.64,25-01-2014,0
4338,4036,Visa,231796.1,11-04-2024,0
4339,4018,Amex,78087.53,17-08-2024,1
4340,4028,Visa,99596.78,05-07-2018,1
4341,4008,MasterCard,123766.87,29-07-2016,1
4342,4021,Amex,"28,480.95","Aug 04, 2025",1
4343,4028,MasterCard,229480.51,06-09-2019,1
4344,4011,RuPay,88613.5,21-12-2019,1
4345,4028,RuPay,70217.86,18-12-2022,0
4346,4040,Amex,122188.01,25-07-2021,1
4347,4040,Amex,117755.11,05-08-2015,0
4348,4012,Amex,120529.08,23-08-2019,0
4349,4006,Amex,48975.84,27-06-2014,1
4350,4019,MasterCard,190136.5,06-08-2020,1
4351,4014,RuPay,172987.63,"Jan 21, 2025",0
4352,4006,Amex,29972,20-03-2019,1
4353,4007,MasterCard,142130.74,26-01-2020,0
4354,4027,Amex,85684.44,10-11-2015,0
4355,4040,Visa,39456.76,08-05-2017,1
4356,4017,Visa,75914.25,10-11-2019,1
4357,4029,MasterCard,160540.86,08-09-2016,1
4358,4017,Visa,132050.47,17-12-2022,1
4359,4019,Amex,6510.91,16-08-2018,0
4360,4037,Visa,160576.32,03-02-2023,1
4361,4027,Amex,8924.6,12-07-2015,1
4362,4037,RuPay,126837.28,25-05-2020,1
4363,4040,MasterCard,145034.85,09-07-2020,1
4364,4026,Amex,45389.35,06-02-2024,1
4365,4040,RuPay,152954.49,21-01-2024,1
4366,4025,Amex,117193.78,05-07-2020,0
4367,4007,Visa,333864.76,12-07-2020,1
4368,4007,Visa,162138.7,10-08-2020,1
4369,4010,RuPya,133694.98,21-02-2016,1
4370,4022,Amex,43731.95,24-07-2015,1
4371,4036,Amex,89820.67,18-12-2023,1
4372,4011,MasterCard,195728.93,07-10-2018,1
4373,4015,MasterCard,148162.39,04-05-2025,0
4374,4032,Amex,189664.95,26-03-2017,1
4375,4001,Amex,152077.39,15-09-2019,1
4376,4026,RuPay,270485.72,10-03-2020,1
4377,4014,Amex,121916.3,19-09-2019,1
4378,4006,Amex,171030.95,22-04-2014,1
4379,4005,Visa,120398.14,30-09-2021,1
4380,4026,Amex,54188.76,05-11-2020,1
4381,4008,RuPay,258520.97,13-01-2014,1
4382,4016,MasterCard,"2,19,907.95",23-11-2017,1
4383,4004,Visa,-43900.27,23-11-2024,1
4384,4013,MasterCard,121189.45,27-08-2021,1
4385,4019,Visa,125948.32,03-07-2020,1
4386,4013,MasterCard,142167.14,03-08-2021,1
4387,4007,Amex,200792.59,07-04-2020,1
4388,4025,Amex,180622.09,12-10-2023,1
4389,4026,Amex,137743.54,30-08-2025,1
4390,4035,RuPay,-76396.17,"Aug 18, 2023",1
4391,4026,RuPay,20037.09,26-07-2024,1
4392,4010,Amex,102840.66,11-12-2022,1
4393,4007,Amex,59708.56,20-01-2024,0
4394,4035,Amex,116621.91,08-03-2022,1
4395,4024,MasterCard,115929.62,18-12-2016,1
4396,4036,RPuay,147066.09,20-04-2018,1
4397,4033,MasterCard,38350.75,24-05-2021,0
4398,4039,RuPay,61811.23,17-01-2014,1
4399,4010,Visa,68357.89,05-01-2023,1
4400,4029,Visa,122430.77,01-05-2018,0
4401,4012,MasterCard,189344.45,14-06-2019,0
4402,4015,Visa,131337.64,31-01-2019,1
4403,4021,RuPay,102328.08,25-08-2025,1
4404,4016,Amex,125389.65,09-04-2018,1
4405,4009,RuPay,46643.99,"Nov 30, 2014",1
4406,4009,Visa,93260.4,14-04-2022,0
4407,4008,Amex,207469.19,24-05-2023,1
